"curve_identifier","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_RL","true_Vcmax","true_J","true_Tp","true_alpha_old","true_alpha_g","true_alpha_s","J","J_lower","J_upper","RL","RL_lower","RL_upper","Tp","Tp_lower","Tp_upper","Vcmax","Vcmax_lower","Vcmax_upper","alpha_old","alpha_old_lower","alpha_old_upper","alpha_g","alpha_g_lower","alpha_g_upper","alpha_s","alpha_s_lower","alpha_s_upper","AIC","RSS","RMSE","package","false_negative_Vcmax","false_negative_Tp","false_negative_J","false_positive_Vcmax","false_positive_Tp","false_positive_J","Vcmax_diff_rel","Tp_diff_rel","RL_diff_rel","J_diff_rel","Vcmax_diff_abs_upper","Tp_diff_abs_upper","RL_diff_abs_upper","J_diff_abs_upper","Vcmax_diff_abs_lower","Tp_diff_abs_lower","RL_diff_abs_lower","J_diff_abs_lower","Vcmax_diff_abs","Tp_diff_abs","RL_diff_abs","J_diff_abs","true_Vcmax_in_confidence_interval","true_Tp_in_confidence_interval","true_RL_in_confidence_interval","true_J_in_confidence_interval"
"Curve 11",9,8,0,2.21461487844819,79.7350013235118,101.356338431314,15.2580239490606,0.308500893055461,0,0,101.459683355901,101.459683355901,101.459683355901,2.2169829194287,2.2169829194287,2.2169829194287,NA,6.86711631797503,Inf,79.8381835697358,79.8381835697358,79.8381835697358,NA,-4.30081111173789,Inf,NA,NA,NA,NA,NA,NA,-439.11485286571,2.97483798278156e-12,4.18318622075788e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129406464552937,NA,0.106927890873891,0.10196197513326,0.103182246223994,Inf,0.00236804098050403,0.103344924587319,0.103182246223994,-8.39090763108556,0.00236804098050403,0.103344924587319,0.103182246223994,NA,0.00236804098050403,0.103344924587319,TRUE,TRUE,TRUE,TRUE
"Curve 12",10,8,0,0.531121064918116,32.9069252620684,42.2854799098801,13.4271181615442,0.424997619887581,0,0,42.3285963248756,42.3285963248756,42.3285963248756,0.531689105579104,0.531689105579104,0.531689105579104,NA,2.6017049800842,Inf,32.9495146623785,32.9495146623785,32.9495146623785,NA,-16.6401703398835,Inf,NA,NA,NA,NA,NA,NA,-505.740757814785,5.90730006107614e-14,5.89481330397182e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129423821797275,NA,0.106951258104496,0.101965060080688,0.0425894003101419,Inf,0.000568040660987923,0.0431164149955165,0.0425894003101419,-10.82541318146,0.000568040660987923,0.0431164149955165,0.0425894003101419,NA,0.000568040660987923,0.0431164149955165,TRUE,TRUE,TRUE,TRUE
"Curve 13",6,11,0,0.605821438971907,43.5067653136794,37.4773821694311,5.66645872497931,0.0749570609710645,0,0,37.5155957163084,37.5155957163084,37.5155957163084,0.606469370424908,0.606469370424908,0.606469370424908,NA,1.19422527065338,Inf,43.5630708162993,43.5630708162993,43.5630708162993,NA,-1.33382706843205,Inf,NA,NA,NA,NA,NA,NA,-538.835505435322,8.43191674064759e-15,2.22709474964815e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129417809423397,NA,0.106950895316689,0.101964290634279,0.0563055026199422,Inf,0.000647931453000905,0.0382135468773583,0.0563055026199422,-4.47223345432593,0.000647931453000905,0.0382135468773583,0.0563055026199422,NA,0.000647931453000905,0.0382135468773583,TRUE,TRUE,TRUE,TRUE
"Curve 14",16,0,1,1.48812011744361,37.6003797964659,148.083196349582,7.19929753739387,0.770057608815841,0,0,NA,101.481026838623,Inf,1.4892343790509,1.4891732786158,1.4899675842722,7.64777168544238,7.64676511278453,7.64789386961548,37.6480623557887,37.6470845294032,37.6487346114287,0.103060002264429,0.101537961410496,0.10322270934819,0,NA,NA,0,NA,NA,-199.67833913393,3.89299906219431e-06,0.000478539386921243,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.126814036403214,6.22941538002966,0.0748771281450075,NA,0.0483548149628561,0.448596332221611,0.00184746682858861,Inf,0.0467047329373571,0.447467575390667,0.00105316117218157,-46.602169510959,0.0476825593228369,0.44847414804851,0.00111426160728989,NA,TRUE,FALSE,TRUE,TRUE
"Curve 15",0,17,0,1.61456319560995,119.347744634259,72.1892029748531,9.29844919545576,0.398230186101282,0,0,72.262810343814,72.262810343814,72.262810343814,1.6162900248154,1.6162900248154,1.6162900248154,NA,2.71329522958502,Inf,NA,116.88796799674,Inf,NA,-4.32245805673606,Inf,NA,NA,NA,NA,NA,NA,-588.491956225222,4.54324501165004e-16,5.16961997218025e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.106953336366225,0.101964512596916,Inf,Inf,0.00172682920544598,0.0736073689609071,-2.4597766375182,-6.58515396587074,0.00172682920544598,0.0736073689609071,NA,NA,0.00172682920544598,0.0736073689609071,TRUE,TRUE,TRUE,TRUE
"Curve 16",10,7,0,0.775968543954659,114.478304329328,152.683557547489,16.2761668467894,0.267783161723055,0,0,152.839236158429,152.839236158429,152.839236158429,0.776797758520961,0.776797758520961,0.776797758520961,NA,6.74756482780057,Inf,114.626462846858,114.626462846858,114.626462846858,NA,-3.92182806098845,Inf,NA,NA,NA,NA,NA,NA,-432.546862727579,4.37778084241717e-12,5.07460855773316e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129420608033335,NA,0.106861878971967,0.101961608335629,0.148158517529268,Inf,0.000829214566301362,0.155678610939475,0.148158517529268,-9.52860201898885,0.000829214566301362,0.155678610939475,0.148158517529268,NA,0.000829214566301362,0.155678610939475,TRUE,TRUE,TRUE,TRUE
"Curve 17",17,0,0,2.07020790848881,23.2111742137931,158.077984641981,17.7904358375631,0.28422215175,0,0,NA,67.0941922670796,Inf,2.0724220553583,2.0724220553583,2.0724220553583,NA,2.41870040899631,Inf,23.2412145263979,23.2412145263979,23.2412145263979,NA,-46.6390141021416,Inf,NA,NA,NA,NA,NA,NA,-584.177442334041,5.85582242022733e-16,5.86907268967009e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421770428554,NA,0.10695287465608,NA,0.030040312604747,Inf,0.00221414686948629,Inf,0.030040312604747,-15.3717354285668,0.00221414686948629,-90.9837923749017,0.030040312604747,NA,0.00221414686948629,NA,TRUE,TRUE,TRUE,TRUE
"Curve 18",11,6,0,1.59432724097976,52.506970776245,79.1580827951897,9.41849920744076,0.450957130317111,0,0,79.2387937802351,79.2387937802351,79.2387937802351,1.59603228807501,1.59603228807501,1.59603228807501,NA,1.75550915891054,Inf,52.5749252773845,52.5749252773845,52.5749252773845,NA,5.0229823245927,Inf,NA,NA,NA,NA,NA,NA,-462.620957604514,7.46378477071675e-13,2.09534284302913e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129419961073552,NA,0.106944612838758,0.101961773448003,0.0679545011395177,Inf,0.00170504709524866,0.080710985045414,0.0679545011395177,-7.66299004853022,0.00170504709524866,0.080710985045414,0.0679545011395177,NA,0.00170504709524866,0.080710985045414,TRUE,TRUE,TRUE,TRUE
"Curve 19",6,11,0,1.08833442652831,73.4495622426039,62.4978144070366,8.9355813850835,0.225226566542406,0,0,62.5615399552755,62.5615399552755,62.5615399552755,1.08949842484708,1.08949842484708,1.08949842484708,NA,1.56783239433258,Inf,73.5446217411571,73.5446217411571,73.5446217411571,NA,2.2552689869334,Inf,NA,NA,NA,NA,NA,NA,-591.605783219322,3.78284065427016e-16,4.717202968778e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421463724009,NA,0.106952264891823,0.101964442826494,0.0950594985532547,Inf,0.00116399831876945,0.063725548238871,0.0950594985532547,-7.36774899075091,0.00116399831876945,0.063725548238871,0.0950594985532547,NA,0.00116399831876945,0.063725548238871,TRUE,TRUE,TRUE,TRUE
"Curve 20",5,12,0,0.752318927326705,111.738172377576,85.1363903351361,12.3145282531716,0.642071201426443,0,0,85.2231992619949,85.2231992619949,85.2231992619949,0.753123566622586,0.753123566622586,0.753123566622586,NA,6.43003911217669,Inf,111.882786287904,111.882786287904,111.882786287904,NA,-2.65141110171084,Inf,NA,NA,NA,NA,NA,NA,-573.138597862776,1.12097086236895e-15,8.1203117238374e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129422118915134,NA,0.106954546357092,0.101964537745915,0.144613910328104,Inf,0.000804639295880816,0.0868089268587795,0.144613910328104,-5.8844891409949,0.000804639295880816,0.0868089268587795,0.144613910328104,NA,0.000804639295880816,0.0868089268587795,TRUE,TRUE,TRUE,TRUE
"Curve 21",11,6,0,2.40676330528921,40.0264278391842,60.0975888235495,15.1421867496707,0.575238325014943,0,0,60.1588638840429,60.1588638840429,60.1588638840429,2.40933743051493,2.40933743051493,2.40933743051493,NA,0.950368857060695,Inf,40.078229608486,40.078229608486,40.078229608486,NA,-5.49565153878846,Inf,NA,NA,NA,NA,NA,NA,-438.518771247074,3.08099686649066e-12,4.25717171128401e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129418916696599,NA,0.106953817189657,0.101959266075266,0.051801769301818,Inf,0.00257412522572675,0.061275060493422,0.051801769301818,-14.19181789261,0.00257412522572675,0.061275060493422,0.051801769301818,NA,0.00257412522572675,0.061275060493422,TRUE,TRUE,TRUE,TRUE
"Curve 22",17,0,0,1.94088484557346,27.1978446838912,108.172820108198,17.2398704029806,0.20212879291852,0,0,NA,78.618035781328,Inf,1.94296071291975,1.94296071291975,1.94296071291975,NA,2.46491076231322,Inf,27.2330447051808,27.2330447051808,27.2330447051808,NA,-7.96135398160852,Inf,NA,NA,NA,NA,NA,NA,-534.655286819429,1.0782444801271e-14,2.5184548018543e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129422098326952,NA,0.106954688787099,NA,0.0352000212895973,Inf,0.00207586734629905,Inf,0.0352000212895973,-14.7749596406674,0.00207586734629905,-29.5547843268697,0.0352000212895973,NA,0.00207586734629905,NA,TRUE,TRUE,TRUE,TRUE
"Curve 23",1,16,0,0.893900947142392,48.3960028657457,30.1561534168199,9.5192134848237,0.54695165964542,0,0,30.1868999886238,30.1868999886238,30.1868999886238,0.894856847151609,0.894856847151609,0.894856847151609,NA,1.43412496327365,Inf,48.4586363436102,48.4586363436102,48.4586363436102,NA,-11.6381583023577,Inf,NA,NA,NA,NA,NA,NA,-466.238950520876,6.03297053064448e-13,1.8838275384166e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129418700214284,NA,0.10693578659608,0.101957870352186,0.0626334778645159,Inf,0.000955900009216526,0.0307465718039275,0.0626334778645159,-8.08508852155006,0.000955900009216526,0.0307465718039275,0.0626334778645159,NA,0.000955900009216526,0.0307465718039275,TRUE,TRUE,TRUE,TRUE
"Curve 24",11,0,6,1.30166972296312,54.4488049838692,196.850966438255,4.64957273555919,0.146562025757739,0,0,NA,80.0767835456357,Inf,1.30319696977961,1.3030747689094,1.30319696977961,4.65392002351813,4.65392002351813,4.65392002351813,54.5201319116482,54.5196429984554,54.520620824841,0.146596640465553,0.146596640465553,0.146596640465553,0,NA,NA,0,NA,NA,-258.243836779364,1.24201572873151e-07,8.54749956121159e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.130998151015607,0.0934986547406887,0.117329825649833,NA,0.071815840971766,0.00434728795893768,0.0015272468164893,Inf,0.0708380145861653,0.00434728795893768,0.00140504594627289,-116.77418289262,0.0713269277789621,0.00434728795893768,0.0015272468164893,NA,TRUE,TRUE,TRUE,TRUE
"Curve 25",0,17,0,2.49787384963362,97.0125514828833,50.6245553234592,16.8286928239837,0.990468574393308,0,0,50.6761745495606,50.6761745495606,50.6761745495606,2.50054542037577,2.50054542037577,2.50054542037577,NA,2.17610072223968,Inf,NA,81.9707334631776,Inf,NA,-5.8186083421277,Inf,NA,NA,NA,NA,NA,NA,-552.765180788011,3.71593916505118e-15,1.4784608779664e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.106953789621946,0.101964799041763,Inf,Inf,0.00267157074215874,0.0516192261013515,-15.0418180197057,-14.6525921017441,0.00267157074215874,0.0516192261013515,NA,NA,0.00267157074215874,0.0516192261013515,TRUE,TRUE,TRUE,TRUE
"Curve 26",11,0,6,1.17498015220976,74.5418284428306,127.330964149698,7.41226841844618,0.223730467989808,0,0,NA,126.040056852844,Inf,1.17649637489258,1.17625197315215,1.17649637489258,7.41917189869074,7.41911080660419,7.41917189869074,74.6395650687102,74.6388316989209,74.6410202923304,0.223803028567782,0.223741993411532,0.223803028567782,0,NA,NA,0,NA,NA,-231.961411974018,5.82850558742497e-07,0.0001851629741197,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.131116485765467,0.093135864148908,0.129042408076261,NA,0.0991918494998174,0.00690348024455645,0.00151622268282958,Inf,0.0970032560902752,0.00684238815800686,0.00127182094239764,-1.29090729685326,0.0977366258795627,0.00690348024455645,0.00151622268282958,NA,TRUE,TRUE,TRUE,TRUE
"Curve 27",7,10,0,2.1763057248597,77.7161267868942,76.3647521974752,11.951271188017,0.630902362308698,0,0,76.4426178245546,76.4426178245546,76.4426178245546,2.17863358159421,2.17863358159421,2.17863358159421,NA,3.73006383036421,Inf,77.8167064219017,77.8167064219017,77.8167064219017,NA,-10.4908909318854,Inf,NA,NA,NA,NA,NA,NA,-464.510294898163,6.6787119000363e-13,1.98208326233912e-07,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12941925848072,NA,0.106963681982413,0.101965402674397,0.100579635007534,Inf,0.00232785673450397,0.0778656270794613,0.100579635007534,-8.22120735765277,0.00232785673450397,0.0778656270794613,0.100579635007534,NA,0.00232785673450397,0.0778656270794613,TRUE,TRUE,TRUE,TRUE
"Curve 28",17,0,0,0.935928632642608,38.037844683975,177.186014378048,13.9462257675081,0.446743170011323,0,0,NA,109.952152054608,Inf,0.93692964800187,0.93692964800187,0.93692964800187,NA,4.14763102247375,Inf,38.0870739070354,38.0870739070354,38.0870739070354,NA,-8.61153238500416,Inf,NA,NA,NA,NA,NA,NA,-529.347333205506,1.47339137695536e-14,2.94397827772853e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129421694287525,NA,0.106954240350091,NA,0.0492292230604576,Inf,0.00100101535926189,Inf,0.0492292230604576,-9.7985947450344,0.00100101535926189,-67.2338623234391,0.0492292230604576,NA,0.00100101535926189,NA,TRUE,TRUE,TRUE,TRUE
"Curve 29",14,0,3,1.07639185810694,31.1276328918757,103.964488587319,4.88998579178005,0.857956936210394,0,0,NA,75.5088700449591,Inf,1.07753668041249,1.07741447954227,1.07753668041249,4.89429208215108,4.89423099006453,4.89435317423762,31.1673333068316,31.1672721926825,31.1685555898135,0.858378092189564,0.858317057033313,0.858439127345814,0,NA,NA,0,NA,NA,-243.604314513834,2.9384552439185e-07,0.00013147254788198,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.127540745208071,0.0880634536456101,0.10635739177333,NA,0.0409226979377806,0.00436738245756985,0.00114482230554303,Inf,0.0396393008068365,0.00424519828447245,0.00102262143532705,-28.4556185423598,0.0397004149559308,0.00430629037102115,0.00114482230554303,NA,TRUE,TRUE,TRUE,TRUE
"Curve 30",11,6,0,0.521280090899672,96.2347834366374,169.287978549674,15.4887065122835,0.719102873436641,0,0,169.460591502511,169.460591502511,169.460591502511,0.521837558831337,0.521837558831337,0.521837558831337,NA,8.52226607099806,Inf,96.3593314071569,96.3593314071569,96.3593314071569,NA,-5.37111421385222,Inf,NA,NA,NA,NA,NA,NA,-497.887589187532,9.37587574502964e-14,7.4264534109412e-08,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129420949548372,NA,0.106942110661273,0.101964093561456,0.124547970519515,Inf,0.000557467931665112,0.172612952836687,0.124547970519515,-6.96644044128547,0.000557467931665112,0.172612952836687,0.124547970519515,NA,0.000557467931665112,0.172612952836687,TRUE,TRUE,TRUE,TRUE
"Curve 31",9,0,8,0.67984668384539,73.8044235687703,170.289749053121,2.19146277448162,0.477786455427995,0,0,NA,81.4922669804088,Inf,0.680572431053763,0.680572431053763,0.680572431053763,2.19350521147705,2.19350521147705,2.19350521147705,73.8998664184797,73.8998053043306,73.900049760927,0.477789833985179,0.477789833985179,0.477789833985179,0,NA,NA,0,NA,NA,-330.789628157352,1.74108127150759e-09,1.01201059966188e-05,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12931860326842,0.0931997120467103,0.106751599385422,NA,0.0956261921567574,0.00204243699542772,0.000725747208373706,Inf,0.0953817355603377,0.00204243699542772,0.000725747208373706,-88.7974820727118,0.0954428497094426,0.00204243699542772,0.000725747208373706,NA,TRUE,TRUE,TRUE,TRUE
"Curve 32",0,17,0,0.990238768882118,47.3822878225474,25.4054650232894,8.48470067426562,0.276727418650407,0,0,25.4313696164879,25.4313696164879,25.4313696164879,0.991297865024192,0.991297865024192,0.991297865024192,NA,1.12066489903942,Inf,NA,41.136265091823,Inf,NA,-4.21032042902197,Inf,NA,NA,NA,NA,NA,NA,-593.652374012507,3.35377819430359e-16,4.44163337358175e-09,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.106953613144204,0.101964648845155,Inf,Inf,0.00105909614207411,0.0259045931984758,-6.24602273072441,-7.3640357752262,0.00105909614207411,0.0259045931984758,NA,NA,0.00105909614207411,0.0259045931984758,TRUE,TRUE,TRUE,TRUE
"Curve 33",13,0,4,1.78609060978517,51.8971605829429,147.068199436157,6.95146733865142,0.187345220027491,0,0,NA,104.49602409671,Inf,1.78809459987824,1.78791129857292,1.78815570031335,6.95758159772429,6.95752050563774,6.95764268981084,51.9644395158139,51.9640728309193,51.9652951139013,0.187763332126819,0.187702296970569,0.187824367283069,0,NA,NA,0,NA,NA,-233.987074568697,5.17378232940927e-07,0.00017445347145416,"PhotoGEA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129638947709825,0.0879563806460232,0.112199800060218,NA,0.0681345309583961,0.00617535115941781,0.0020650905281816,Inf,0.0669122479764042,0.00605316698631864,0.00182068878774788,-42.5721753394473,0.0672789328710053,0.00611425907286822,0.00200399009307328,NA,TRUE,TRUE,TRUE,TRUE
