"averaging","species","plot","instrument","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_des","AccCO2_soda","AccH2O_hum","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","cf_co2_b","cf_co2_c","cf_co2_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","year","doy","curve_identifier","gmc_at_25","alpha_psii","gbs","J_at_25","RL_at_25","Rm_frac","Vcmax_at_25","Vpmax_at_25","Vpr","c4_assimilation_msg","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Vcmax_tl_avg","Vpmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_PCm","operating_An","operating_An_model","optimum_val","alpha_psii_lower","alpha_psii_upper","gbs_lower","gbs_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Rm_frac_lower","Rm_frac_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","Vpmax_at_25_lower","Vpmax_at_25_upper","Vpr_lower","Vpr_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","Vpmax_tl_avg_lower","Vpmax_tl_avg_upper","n_Vpc_smallest","n_Vpr_smallest","n_Ac_smallest","n_Aj_smallest","Vpmax_trust","Vpr_trust","Vcmax_trust","J_trust","remove_unreliable_param"
"none","maize","2","ripe3","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","0.0999977","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","-0.00103533146615824","6.65051812645438e-07","-1.85079375457963e-10","3","2022","2","30","18","21","../aci_curves_2022/2022-08-03 ed aci ripe3.xlsx","2022","216","maize - ripe3 - 2 - 2022","1","0","0.003",NA,"1.3488453597296","0.5","33.2719928633076","143.509203137461",NA,"","420","12","4","8","33.2057106266355","2.76714255221962","1.66347303922234","2.03733007348575","56.2683074149442","1.58333514586767",NA,"2.48919901965488","68.3381855806149","227.853054808298",NA,NA,"80","optimizer_deoptim","188.604257759856","150.40372689286","57.5117002314403","56.7427109063534","23.1341537074721",NA,NA,NA,NA,NA,NA,"-16666259814875168","Inf","0.744359840899312","1.9861418500588",NA,NA,"32.5227725923703","34.2060343921926","132.485519639295","149.505178617707",NA,NA,NA,NA,"-22488922475068232","Inf","1.37366361004383","3.6652847640392","66.7993431636182","70.2566370422746","210.350484203882","237.373011019198","12","0","12","0","2","0","2","0","2"
"none","maize","3","ripe3","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","0.0999977","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","-0.00103533146615824","6.65051812645438e-07","-1.85079375457963e-10","3","2022","2","30","18","21","../aci_curves_2022/2022-08-03 ed aci ripe3.xlsx","2022","216","maize - ripe3 - 3 - 2022","1","0","0.003",NA,"1.01280400238466","0.5","26.521303140594","110.056300322653",NA,"","420","12","4","8","50.6953209102599","4.22461007585499","2.05538562704301","2.51732300545291","61.3456483986527","1.5831407449125",NA,"1.86875239753532","54.4622975738613","174.717483154034",NA,NA,"80","optimizer_deoptim","124.685391394234","97.2092608450554","41.3969914872602","40.3366416064709","25.6728241993264",NA,NA,NA,NA,NA,NA,"-16655264698597416","Inf","0.400196120471663","2.09727088237009",NA,NA,"24.5635840980393","28.7689134560948","102.606980441098","123.83002053387",NA,NA,NA,NA,"-22472687832636568","Inf","0.738412820106252","3.86973193281439","50.4420623502598","59.0778332880746","162.891477581441","196.583652759195","12","0","10","2","2","0","2","1","2"
"none","maize","5","ripe3","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","0.0999977","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","-0.00103533146615824","6.65051812645438e-07","-1.85079375457963e-10","3","2022","2","30","18","21","../aci_curves_2022/2022-08-03 ed aci ripe3.xlsx","2022","216","maize - ripe3 - 5 - 2022","1","0","0.003","218.532089992941","1.04028265930247","0.5","30.1463704250693","99.8930805088787",NA,"","420","12","4","8","32.0851027261874","2.67375856051562","1.63516316021234","2.00265769435853","55.8563469940908","1.58240053798314","294.791584604004","1.91825887060903","61.8612411825109","158.508493340865",NA,NA,"80","optimizer_deoptim","162.656761997844","130.806512627662","47.5873317333346","45.8501910576223","22.9281734970454",NA,NA,NA,NA,NA,NA,"204.02979573997","222.255616694467","0.43651072311668","1.75881497190714",NA,NA,"29.497054273774","34.7074258758205","95.3598891012036","107.665698905609",NA,NA,NA,NA,"275.228534145991","299.814482324396","0.804916393873173","3.2432170155399","60.5288252905608","71.220661481118","151.315309024235","170.841940513611","12","0","10","2","2","0","2","2","2"
"0","sorghum","2","ripe1","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99967","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","0.00117587188380478","-6.26011440543328e-07","2.41796582943236e-10","2","2154","1","23","18","21","../aci_curves_2021/2021-08-04 ed ripe1.xlsx","2021","217","sorghum - ripe1 - 2 - 2021","1","0","0.003",NA,"1.07625292055309","0.5","37.3045670611677","173.241907788271",NA,"","420","14","4","10","53.918850019415","3.85134642995821","1.96248475916584","2.32204328166843","68.6081982589264","1.39024976993167",NA,"1.66997283639642","62.5018003102998","241.328079955172",NA,NA,"80","optimizer_deoptim","177.841315639194","140.365868372922","51.4453896806983","53.2298830458488","29.3040991294632",NA,NA,NA,NA,NA,NA,"-17820884462993460","Inf","0.220416445631824","1.81299640840804",NA,NA,"36.6453647107136","38.7831549385748","145.344797584159","179.179260156954",NA,NA,NA,NA,"-22388436833066960","Inf","0.342010200270614","2.81314428672564","61.3973421455769","64.979094956379","202.467066890804","249.598883858479","14","0","14","0","2","0","2","0","2"
"0","sorghum","3","ripe1","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99967","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","0.00117587188380478","-6.26011440543328e-07","2.41796582943236e-10","2","2154","1","23","18","21","../aci_curves_2021/2021-08-04 ed ripe1.xlsx","2021","217","sorghum - ripe1 - 3 - 2021","1","0","0.003",NA,"1.1301570382202","0.5","34.9319218361275","162.416530030332",NA,"","420","12","4","8","68.4569892497713","5.70474910414761","2.38846166059822","2.92525616933311","64.9501128462101","1.42109748625611",NA,"1.8059140775458","60.5886618790158","231.299308314893",NA,NA,"80","optimizer_deoptim","154.49069355684","119.26288575491","50.2568187745636","51.2245474519072","27.475056423105",NA,NA,NA,NA,NA,NA,"-17240342323527720","Inf","-2.22133696305865","1.46228340106016",NA,NA,"34.4920136196903","39.1655678264804","155.364817251786","194.389570487219",NA,NA,NA,NA,"-21933089440043616","Inf","-3.54954537900141","2.33662941523137","59.8256506050141","67.9318291581678","221.256880442506","276.832494752388","12","0","12","0","2","0","2","0","2"
"0","sorghum","3","ripe2","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00053","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00154219930941761","9.93223079439177e-07","-3.29518194269379e-10","1","2080","1","27","18","21","../aci_curves_2021/2021-08-04 ed ripe2.xlsx","2021","217","sorghum - ripe2 - 3 - 2021","1","0","0.003",NA,"1.04311863530893","0.5","38.4066322562703","142.278468237955",NA,"","420","14","4","10","68.1421649608975","4.86729749720696","2.20619525364528","2.61040542753223","71.8858228907658","1.38462673463677",NA,"1.6098493514335","63.9420448929804","197.389207546514",NA,NA,"80","optimizer_deoptim","203.661164045108","163.280455688633","54.6323395613608","53.2254767530459","30.9429114453829",NA,NA,NA,NA,NA,NA,"-17793361226235960","Inf","-0.518048069476588","1.56708319294856",NA,NA,"37.911442280738","40.956302803355","128.967902871426","150.452205156192",NA,NA,NA,NA,"-22299904165544116","Inf","-0.799505751722353","2.41848604407631","63.1176180222576","68.186914567993","178.922871900413","208.728994043838","14","0","14","0","2","0","2","0","2"
"0","sorghum","2","ripe3","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99989","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-8.54123300203582e-05","7.02228131465858e-07","-2.98990151938357e-10","1","2007","1","24","18","21","../aci_curves_2021/2021-08-04 ed ripe3.xlsx","2021","217","sorghum - ripe3 - 2 - 2021","1","0","0.003","256.363048154854","1.04737620335072","0.5","41.5964789953795","253.872737001947",NA,"","420","14","4","10","57.6075120241844","4.11482228744174","2.02850247410294","2.40015649540159","69.5346179831046","1.40555657264029","324.138794157861","1.64909488991634","70.9005941603958","357.565171096427",NA,NA,"80","optimizer_deoptim","88.1681883847819","55.1393036469661","45.7488865774055","55.923891340647","29.7673089915523",NA,NA,NA,NA,NA,NA,"247.485187663102","261.581792300497","-0.135447614113049","1.8524616497574",NA,NA,"35.6472116543683","52.2265032980901","235.136435198529","272.447548677662",NA,NA,NA,NA,"312.913857431567","330.737239006143","-0.213262405208947","2.91670273833592","60.7601544048196","89.0193161581241","331.176165962717","383.726726659047","14","0","8","6","2","0","2","2","2"
"0","sorghum","1","ripe4","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00522648535208131","8.80926177612275e-07","-7.15438165096332e-11","3","2051","1","25","18","21","../aci_curves_2021/2021-08-04 ed ripe4.xlsx","2021","217","sorghum - ripe4 - 1 - 2021","1","0","0.003",NA,"0.777629095711745","0.5","30.765886742606","452.059080518593",NA,"","420","14","4","10","1309.82337152159","93.558812251542","9.67258043396601","11.4447515111582","113.270542381989","1.43372000588975",NA,"1.2572457947845","54.0992339651434","649.534895610397",NA,NA,"80","optimizer_deoptim","149.445144311443","115.870264298419","47.2732676595429","50.6238892406161","51.6352711909946",NA,NA,NA,NA,NA,NA,"-12384761536315340","Inf","-0.918450159311708","7.76955753493206",NA,NA,"24.8790942931492","33.1044417772588","86.6945903254721","525.703639797955",NA,NA,NA,NA,"-15838339328442678","Inf","-1.48492077634635","12.5615715666977","43.7478026967454","58.2113870462002","124.565934197014","755.350071513776","14","0","14","0","2","0","2","0","2"
"none","sorghum","1","ripe14","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00069","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","4.5","0","iiiiiiii","off","on","on","off","0","100","100","0.000720179378356907","-2.14017329636782e-06","9.69261208880776e-10","10","1941","1","24","18","21","../aci_curves_2022/2022-08-03 ed aci ripe14.xlsx","2022","215","sorghum - ripe14 - 1 - 2022","1","0","0.003",NA,"0.801887635258026","0.5","24.1019218402949","409.663678870176",NA,"","420","12","4","8","1483.49558916575","123.624632430479","11.1186614495846","13.6175235871181","101.861522597029","1.58680111196713",NA,"1.48415032494769","49.6735435187248","651.865412024364",NA,NA,"80","optimizer_deoptim","185.01393567292","146.31154027617","58.2707597556812","46.428335039997","45.9307612985145",NA,NA,NA,NA,NA,NA,"-16600306359992416","Inf","-4.73131998707581","3.30297011736307",NA,NA,"21.7256049317147","32.3089288224716","95.6618522791141","638.504881949503",NA,NA,NA,NA,"-22424652431369564","Inf","-8.75682550459898","6.11320583762278","44.7760053823553","66.5880087297963","152.219139668226","1016.00231951118","12","0","12","0","2","0","2","0","2"
"none","sorghum","4","ripe14","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00069","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","4.5","0","iiiiiiii","off","on","on","off","0","100","100","0.000720179378356907","-2.14017329636782e-06","9.69261208880776e-10","10","1941","1","24","18","21","../aci_curves_2022/2022-08-03 ed aci ripe14.xlsx","2022","215","sorghum - ripe14 - 4 - 2022","1","0","0.003",NA,"1.04426365508698","0.5",NA,"778.773671004456",NA,"","420","10","4","6","1321.70335167037","132.170335167037","11.4965357898385","14.841963884374","87.2196857505416","1.58637439150622",NA,"1.93204844685894",NA,"1238.86566771941",NA,NA,"80","optimizer_deoptim","139.773971675517","106.198523051673","51.0164333461814","52.2946816102645","38.6098428752708",NA,NA,NA,NA,NA,NA,"-16652515919528012","Inf","-4.20362029587194","5.53840513421366",NA,NA,"20.2425622297096","Inf","72.9175326296912","1102.69716760094",NA,NA,NA,NA,"-22492205683573608","Inf","-7.77734437491996","10.2469017144351","41.7017650247222","Inf","115.996509785983","1754.16005149514","10","0","5","5","2","0","1","1","2"
"none","sorghum","5","ripe14","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00069","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","4.5","0","iiiiiiii","off","on","on","off","0","100","100","0.000720179378356907","-2.14017329636782e-06","9.69261208880776e-10","10","1941","1","24","18","21","../aci_curves_2022/2022-08-03 ed aci ripe14.xlsx","2022","215","sorghum - ripe14 - 5 - 2022","1","0","0.003",NA,"0.805772426421754","0.5","31.5135686239308","251.132195149823",NA,"","420","12","4","8","195.959538821488","16.3299615684573","4.04103471507698","4.94923654240591","77.5705434394848","1.58475023692982",NA,"1.48876942702175","64.8172273480606","399.087210076626",NA,NA,"80","optimizer_deoptim","177.016564990415","137.828346451671","58.9549596007812","59.0645394372389","33.7852717197424",NA,NA,NA,NA,NA,NA,"-16652859516911662","Inf","-1.07481382077462","2.09416936948876",NA,NA,"28.9127048108737","33.639302844472","204.679425064262","306.475505156816",NA,NA,NA,NA,"-22480980608745160","Inf","-1.98585841813375","3.86925046088436","59.4677608029022","69.1894455471044","325.266701309451","487.03613742909","12","0","12","0","2","0","2","0","2"
"none","sorghum","1","ripe15","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","0.00181233670289521","3.86192552516235e-07","-5.73689835998503e-11","3","2169","1","29","18","21","../aci_curves_2022/2022-08-03 ed aci ripe15.xlsx","2022","215","sorghum - ripe15 - 1 - 2022","1","0","0.003",NA,"0.963531201309525","0.5","31.6970438048165","138.7063836473",NA,"","420","12","4","8","21.6970129630886","1.80808441359072","1.34465029416229","1.64685355159045","51.1617401946683","1.58491061452958",NA,"1.78048846859787","65.2048573553762","220.447955681761",NA,NA,"80","optimizer_deoptim","163.697313815933","127.084629159164","55.3695794629164","53.5426743158196","20.5808700973341",NA,NA,NA,NA,NA,NA,"-16655281878466606","Inf","0.0379173481154709","1.23999555136289",NA,NA,"31.2856238002326","32.7029128012468","135.133094147808","152.536154595047",NA,NA,NA,NA,"-22485429687399828","Inf","0.0700666475435906","2.29136096196334","64.3585139904479","67.274058030187","214.768877729408","242.42780010428","12","0","12","0","2","0","2","0","2"
"none","sorghum","4","ripe15","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","0.00181233670289521","3.86192552516235e-07","-5.73689835998503e-11","3","2169","1","29","18","21","../aci_curves_2022/2022-08-03 ed aci ripe15.xlsx","2022","215","sorghum - ripe15 - 4 - 2022","1","0","0.003","237.199395685837","1.03621956531424","0.5","32.524127991776","121.141515303028",NA,"","420","12","4","8","31.2515619905391","2.60429683254493","1.6137833908381","1.9764729314659","55.5404773030224","1.58535201871264","320.275260639976","1.91552006591196","66.9355507537383","192.585815522684",NA,NA,"80","optimizer_deoptim","180.212889026391","144.99931973896","52.6735069154056","53.2303130637362","22.7702386515112",NA,NA,NA,NA,NA,NA,"226.980537624392","241.286947045495","0.71015912062068","2.36467129332217",NA,NA,"30.5201812424934","33.6617013633959","108.36088338014","125.050701230758",NA,NA,NA,NA,"306.477386410114","325.794421316201","1.31277587402702","4.37125051800288","62.8113731776842","69.2767080684377","172.267690760849","198.800479075789","12","0","8","4","2","0","2","2","2"
"none","sorghum","5","ripe15","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","0.00181233670289521","3.86192552516235e-07","-5.73689835998503e-11","3","2169","1","29","18","21","../aci_curves_2022/2022-08-03 ed aci ripe15.xlsx","2022","215","sorghum - ripe15 - 5 - 2022","1","0","0.003",NA,"0.895715596522025","0.5","33.4477342970158","127.178957386786",NA,"","420","11","4","7","58.8182632336588","5.34711483942352","2.31238293529068","2.89872541531271","59.6587761945164","1.58337913432724",NA,"1.65304727075221","68.7026366140884","201.930779950804",NA,NA,"80","optimizer_deoptim","185.911134450683","147.523208924882","57.528479980028","55.9524114017374","24.8293880972582",NA,NA,NA,NA,NA,NA,"-16641108486389796","Inf","0.0603363384810189","2.01904751100405",NA,NA,"31.9654575558123","36.2414328565829","115.504028013541","139.263385844785",NA,NA,NA,NA,"-22455131177756664","Inf","0.111350991364341","3.72616150767474","65.6579962983016","74.4409761752335","183.393691405252","221.118058364812","11","0","8","3","2","0","2","1","2"
