"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","RSS_reported","Ci_transition","Ci_transition2","Tcorrect","Rd_measured","GammaStar","Km","kminput","gstarinput","fitmethod","citransition","gmeso","fitTPU","alphag","Vcmax","Vcmax_err","Qin_avg","alpha","theta","Rd","Rd_err","ci_star","A_transition","Jmax","Jmax_err","J","J_err","TPU","TPU_err","J_lower","J_upper","Rd_lower","Rd_upper","TPU_lower","TPU_upper","Vcmax_lower","Vcmax_upper","admissible","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","111.906954713701","1.11958950396627","14.53982116675","70.4054447393864","0.000755075212815847","282.633147139544",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","70.4965647684735","5.3567241930603e-15","1800","0.36125","0.7","1.1207869371875","5.65275734701619e-16","47.4748406528953","17.9873075486598","119.015509985208",NA,"112.021060059376",NA,NA,NA,NA,NA,"1.1207869371875","1.12078693718751",NA,NA,"70.4965647684735","70.4965647684735","FALSE","17","4","13","0.000755075212815847","4.44161889891675e-05","0.00666454717060113","0.00762120126214641","-112.128501018903"
"420","Inf","25","1","21","1800","Curve 10","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16","0","1","0","0","0","163.027261878853","2.0313762798789","10.8382118897513","51.2314807501389","0.0195445956134564","1123.70514729228",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","51.2977854803114","3.97904290674861e-15","1800","0.36125","0.7","2.03354889531851","1.14369197400586e-15","63.8495819516365","29.7153608717832","153.124367485182",NA,"141.346744541266",NA,NA,NA,NA,NA,"2.03354889531851","2.03354889531851",NA,NA,"51.2977854803114","51.2977854803114","FALSE","17","4","13","0.0195445956134564","0.0011496820949092","0.0339069623368004","0.0387740948547395","-56.8166767095975"
"420","Inf","25","1","21","1800","Curve 11","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0","0","0","101.356338431314","2.21461487844819","15.2580239490606","79.7350013235118","0.00744246071527882","177.992921660029",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","79.8381958373275","3.76417737514588e-15","1800","0.36125","0.7","2.21698347284667","2.27688008629802e-16","55.5629234877902","11.8462161931699","107.087008899288",NA,"101.459685895845",NA,NA,NA,NA,NA,"2.21698347284667","2.21698347284668",NA,NA,"79.8381958373275","79.8381958373275","FALSE","17","4","13","0.00744246071527882","0.000437791806781107","0.0209234750168586","0.023926909079494","-73.2301303598209"
"420","Inf","25","1","21","1800","Curve 12","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","8","0","0","0","0","42.2854799098801","0.531121064918116","13.4271181615442","32.9069252620684","0.00353684598094775","182.032045994756",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","32.9495140135228","1.19285965366928e-15","1800","0.36125","0.7","0.531689114194549","9.69586915046151e-17","47.6355985691461","5.40818688334692","43.2127778350659",NA,"42.3285960800458",NA,NA,NA,NA,NA,"0.531689114194548","0.531689114194549",NA,NA,"32.9495140135228","32.9495140135228","FALSE","17","4","13","0.00353684598094775","0.000208049763585162","0.0144239302405815","0.0164943952740778","-85.8775552718755"
"420","Inf","25","1","21","1800","Curve 13","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","37.4773821694311","0.605821438971907","5.66645872497931","43.5067653136794","8.97664253927064e-05","74.5247057530651",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","43.5630725742263","2.46277623118687e-15","1800","0.36125","0.7","0.606469382449933","5.7767630953449e-17","46.1511922017423","1.74488267402816","38.2046806102266",NA,"37.5155957876854",NA,NA,NA,NA,NA,"0.606469382449933","0.606469382449933",NA,NA,"43.5630725742263","43.5630725742264","FALSE","17","4","13","8.97664253927064e-05","5.28037796427685e-06","0.00229790730106261","0.00262775753173553","-148.331808808342"
"420","Inf","25","1","21","1800","Curve 14","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15","0","2","0","0","0","148.083196349582","1.48812011744361","7.19929753739387","37.6003797964659","3.48972439842806e-07","36.9443722777122","400.000077544781","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","37.6490429036079","2.54165703165013e-15","1800","0.36125","0.7","1.48971170477049","6.40742412612765e-16","63.796500034063","-1.48971234262163",NA,NA,NA,NA,"7.20601265324728",NA,NA,NA,"1.48971170477048","1.48971170477049",NA,NA,"37.6490429036079","37.6490429036079","FALSE","17","4","13","3.48972439842806e-07","2.05277905789886e-08","0.000143275226675754","0.000163841489965338","-242.681355795495"
"420","Inf","25","1","21","1800","Curve 15","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","72.1892029748531","1.61456319560995","9.29844919545576","119.347744634259","0.00904974396155252","36.9443853847635","1317.53635844756","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","113.492543738984","4.09373092647403","1800","0.36125","0.7","1.65066833971413","0.0486571402832215","48.063625169719","-1.65066800255183","75.1897360501765",NA,"72.4633313051351",NA,"5.55760893913683",NA,NA,NA,"1.55530034475901","1.74603633466924",NA,NA,"105.468831123095","121.516256354873","FALSE","17","4","13","0.00904974396155252","0.000532337880091325","0.023072448506635","0.0263843542822002","-69.9060365445953"
"420","Inf","25","1","21","1800","Curve 16","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0","0","0","152.683557547489","0.775968543954659","16.2761668467894","114.478304329328","0.00342233945091717","196.59014937182",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","114.626464268647","5.40376471176282e-15","1800","0.36125","0.7","0.776798464662089","4.39231852665711e-16","41.3919175488712","21.5526241941972","166.928099504502",NA,"152.839240544649",NA,NA,NA,NA,NA,"0.776798464662088","0.77679846466209",NA,NA,"114.626464268647","114.626464268647","FALSE","17","4","13","0.00342233945091717","0.000201314085348069","0.0141885194910557","0.0162251927828233","-86.4370422203824"
"420","Inf","25","1","21","1800","Curve 17","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","158.077984641981","2.07020790848881","17.7904358375631","23.2111742137931","0.0238811191328831","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","23.2412145448689","1.24883858897468e-15","1800","0.36125","0.7","2.07242205547367","3.58952317055118e-16","100.756157679851","13.2229961806917","69.4099919314085",NA,"67.0941648318549",NA,NA,NA,NA,NA,"2.07242205547367","2.07242205547367",NA,NA,"23.2412145448689","23.2412145448689","FALSE","17","4","13","0.0238811191328831","0.001404771713699","0.0374802843332198","0.0428603448897454","-53.4100578738077"
"420","Inf","25","1","21","1800","Curve 18","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","79.1580827951897","1.59432724097976","9.41849920744076","52.506970776245","0.0018975269091858","253.159044616211","1328.99998070111","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","52.574926269206","3.859742785842e-15","1800","0.36125","0.7","1.59603241988427","4.07304699736581e-16","57.3520668117532","11.3706954205058","82.5375683826148",NA,"79.238795923551",NA,"6.08155434740545",NA,NA,NA,"1.59603241988427","1.59603241988427",NA,NA,"52.574926269206","52.574926269206","FALSE","17","4","13","0.0018975269091858","0.000111619229952106","0.0105650002343637","0.012081539984576","-96.463182465898"
"420","Inf","25","1","21","1800","Curve 19","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","62.4978144070366","1.08833442652831","8.9355813850835","73.4495622426039","0.000261541756433394","72.2224818962578",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","73.54462202488","5.04570554484257e-15","1800","0.36125","0.7","1.08949843154401","1.18353609281736e-16","46.7509246612685","2.64943371418594","64.5595099330794",NA,"62.5615399791881",NA,NA,NA,NA,NA,"1.08949843154401","1.08949843154401",NA,NA,"73.54462202488","73.54462202488","FALSE","17","4","13","0.000261541756433394","1.53848092019644e-05","0.00392234740964698","0.00448537586482143","-130.152299035142"
"420","Inf","25","1","21","1800","Curve 20","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","85.1363903351361","0.752318927326705","12.3145282531716","111.738172377576","0.00064185318777861","53.3520755440525",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","111.882785987431","0","1800","0.36125","0.7","0.75312355408799","0","41.3666227587089","1.96705514820437","89.079473114813",NA,"85.2231992137584",NA,NA,NA,NA,NA,"0.75312355408799","0.75312355408799",NA,NA,"111.882785987431","111.882785987431","FALSE","17","4","13","0.00064185318777861","3.775606986933e-05","0.00614459680282848","0.00702661526887705","-114.890283038263"
"420","Inf","25","1","21","1800","Curve 21","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","60.0975888235495","2.40676330528921","15.1421867496707","40.0264278391842","0.00141399731598686","251.032143323014",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","40.0782307825852","3.69899094123048e-15","1800","0.36125","0.7","2.40933740796451","3.90341138837713e-16","78.6384582515819","7.4020960048928","61.998797706109",NA,"60.1588670181397",NA,NA,NA,NA,NA,"2.40933740796451","2.40933740796451",NA,NA,"40.0782307825852","40.0782307825852","FALSE","17","4","13","0.00141399731598686","8.31763127051095e-05","0.00912010486261586","0.0104292389131078","-101.463405084558"
"420","Inf","25","1","21","1800","Curve 22","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","108.172820108198","1.94088484557346","17.2398704029806","27.1978446838912","0.0327890951036906","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","27.233044637643","6.31263144503755e-16","1800","0.36125","0.7","1.94296067781772","1.81443278892559e-16","87.020395273069","15.9795453415103","81.8617871210787",NA,"78.618024985905",NA,NA,NA,NA,NA,"1.94296067781772","1.94296067781773",NA,NA,"27.233044637643","27.233044637643","FALSE","17","4","13","0.0327890951036906","0.00192877030021709","0.0439177674776063","0.0502218885039111","-48.0209245687729"
"420","Inf","25","1","21","1800","Curve 23","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1","16","0","0","0","0","30.1561534168199","0.893900947142392","9.5192134848237","48.3960028657457","0.00138630196090568","36.9443908303684","1317.99014288125","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","47.1311735640994","1.55169860440551","1800","0.36125","0.7","0.908643619367036","0.0184431312237876","52.0795127112693","-0.908643107383521","30.7106078390317",NA,"30.267316217363",NA,"2.32143141350353",NA,NA,NA,"0.872495082168412","0.94479215656566",NA,NA,"44.0898442994646","50.1725028287342","FALSE","17","4","13","0.00138630196090568","8.15471741709221e-05","0.00903034740034524","0.0103265973281309","-101.799680847845"
"420","Inf","25","1","21","1800","Curve 24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","196.850966438255","1.30166972296312","4.64957273555919","54.4488049838692","0.685487405009772","216.936793274544","400.000077544781","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","54.5192736345858","4.04135866351536e-15","1800","0.36125","0.7","1.3030618962229","3.28491995441342e-16","52.9056850201083","10.3780342351603","79.2893745645187",NA,"76.2506137713858",NA,"4.65390960584771",NA,NA,NA,"1.3030618962229","1.3030618962229",NA,NA,"54.5192736345858","54.5192736345858","FALSE","17","4","13","0.685487405009772","0.0403227885299866","0.200805349853998","0.229629702750683","3.65965566906936"
"420","Inf","25","1","21","1800","Curve 25","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","50.6245553234592","2.49787384963362","16.8286928239837","97.0125514828833","0.00445055560779338","36.9443853847634","1317.53635844755","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","79.5895968170718","2.87083523887683","1800","0.36125","0.7","2.5246540898972","0.0341220845866289","64.444803623914","-2.52465385345338","52.10918913661",NA,"50.8167949417152",NA,"3.89741775239563",NA,NA,NA,"2.45777480410741","2.59153337568699",NA,NA,"73.9627597488732","85.2164338852704","FALSE","17","4","13","0.00445055560779338","0.000261797388693728","0.0161801541616181","0.0185027141622174","-81.9710644135332"
"420","Inf","25","1","21","1800","Curve 26","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","127.330964149698","1.17498015220976","7.41226841844618","74.5418284428306","0.000845954128193796","275.390023419883","400.000077544781","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","74.63830185623","7.61228577840877e-15","1800","0.36125","0.7","1.17623682732466","8.03296992912821e-16","47.3811148067726","18.6178083131199","124.859735949192",NA,"117.1382565504",NA,"7.41918218203324",NA,NA,NA,"1.17623682732466","1.17623682732466",NA,NA,"74.63830185623","74.63830185623","FALSE","17","4","13","0.000845954128193795","4.97620075408115e-05","0.00705421913047869","0.00806680819633427","-110.196488890958"
"420","Inf","25","1","21","1800","Curve 27","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","76.3647521974752","2.1763057248597","11.951271188017","77.7161267868942","0.00100562847558834","102.203052802218",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","77.8167084359352","1.92901274825555e-14","1800","0.36125","0.7","2.17863334651503","6.23362959951478e-16","55.7247088900072","4.83354901100292","79.4977226596641",NA,"76.4426171207874",NA,NA,NA,NA,NA,"2.17863334651503","2.17863334651503",NA,NA,"77.8167084359352","77.8167084359353","FALSE","17","4","13","0.00100562847558834","5.91546162110786e-05","0.00769120382066933","0.00879522805751608","-107.25714064929"
"420","Inf","25","1","21","1800","Curve 28","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","177.186014378048","0.935928632642608","13.9462257675081","38.037844683975","0.0641345798881777","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","38.0870739662676","2.46896729108415e-15","1800","0.36125","0.7","0.936929635272107","7.09652582561188e-16","53.3826788764592","24.1287881903239","116.664769456911",NA,"109.952103136537",NA,NA,NA,NA,NA,"0.936929635272106","0.936929635272108",NA,NA,"38.0870739662676","38.0870739662676","FALSE","17","4","13","0.0641345798881777","0.00377262234636339","0.0614216765186639","0.0702383742847705","-36.6158337955855"
"420","Inf","25","1","21","1800","Curve 29","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","103.964488587319","1.07639185810694","4.88998579178005","31.1276328918757","4.17399999826195e-08","36.9443735764293","400.000077544781","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","31.1679188502276","1.8388737350474e-15","1800","0.36125","0.7","1.07754309020174","3.2485862142818e-16","60.2845249720377","-1.07754355613808",NA,NA,NA,NA,"4.89454690638086",NA,NA,NA,"1.07754309020174","1.07754309020174",NA,NA,"31.1679188502276","31.1679188502276","FALSE","17","4","13","4.17399999826195e-08","2.45529411662467e-09","4.95509244780022e-05","5.66636499833206e-05","-278.781417627131"
