"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","A","pCi","Cc","Ac","Aj","Ap","Limiting process","residual","res^2","Ci","A_fit","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","4.35687848968264","13.2","13.2","4.33649578270187","11.1815357581778",NA,"1","0.0203827069807687","0.000415454743863878","132","4.33649578270187","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","6.92162747928138","18.2","18.2","6.89585681821414","14.7720960376567",NA,"1","0.0257706610672379","0.000664126971842452","182","6.89585681821414","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","9.52085641627947","24","24","9.48962536660128","17.7192687754428","61.039277527391","1","0.0312310496781922","0.000975378464001711","240","9.48962536660128","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","14.790923234438","38.8","38.8","14.748620973439","22.2451676747637","39.9869620420229","1","0.042302260999076","0.00178948128563394","388","14.748620973439","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","17.1693598207358","47.3","47.3","17.1220610056192","23.8390349849643","36.5558325057541","1","0.0472988151166582","0.00223717791143982","473","17.1220610056192","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","21.2666906809419","65.9","65.9","21.210784305927","26.1278576459702","33.0270341106874","1","0.0559063750148674","0.00312552276730299","659","21.210784305927","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","24.4338844733756","85.3","85.3","24.3713245448138","27.5916657840857","31.329419396357","1","0.0625599285617433","0.00391374466165043","853","24.3713245448138","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","26.8283882065958","104.4","104.4","26.7607979704964","28.5599607031706","30.3759650119935","1","0.0675902360993597","0.00456844001596718","1044","26.7607979704964","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","29.5264020374838","132.9","132.9","29.4531438881873","29.5332095995186","29.5265309207609","1","0.0732581492964854","0.00536675643834615","1329","29.4531438881873","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-1.46582208618282","2.5","2.5","-1.47821083017655","16.9867904627063",NA,"1","0.0123887439937336","0.00015348097774227","25","-1.47821083017655","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-1.0239547490532","3.3","3.3","-1.03751711394816","16.9867904627063",NA,"1","0.0135623648949612","0.000183937741544076","33","-1.03751711394816","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-0.592867529977303","4.1","4.1","-0.607574883261417","16.9867904627063",NA,"1","0.0147073532841144","0.000216306240623752","41","-0.607574883261417","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-0.276391403540368","4.7","4.7","-0.291939332638795","16.9867904627063",NA,"1","0.0155479290984273","0.000241738099249722","47","-0.291939332638795","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.0343980383558136","5.3","5.3","0.0180246375507429","16.9867904627063",NA,"1","0.0163734008050707","0.000268088253923489","53","0.0180246375507429","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.787476162768686","6.8","6.8","0.769102550242129","16.9867904627063",NA,"1","0.0183736125265568","0.000337589637276044","68","0.769102550242129","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1.41388054281283","8.1","8.1","1.39384317012284","16.9867904627063",NA,"1","0.0200373726899945","0.000401496304317738","81","1.39384317012284","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","2.5990004572548","10.7","10.7","2.5758153490678","16.9867904627063",NA,"1","0.023185108187","0.000537549241642896","107","2.5758153490678","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","3.66072085958707","13.2","13.2","3.63471577094274","16.9867904627063",NA,"1","0.0260050886443284","0.000676264635399377","132","3.63471577094274","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","5.58429602202522","18.2","18.2","5.55318182522553","16.9867904627063",NA,"1","0.031114196799698","0.000968093242490335","182","5.55318182522553","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","7.53373132543177","24","24","7.49743933469842","16.9867904627063","16.6334915607259","1","0.0362919907333499","0.00131710859138955","240","7.49743933469842","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","11.4863090150658","38.8","38.8","11.4395187878698","16.9867904627063","16.6334915607259","1","0.0467902271959417","0.00218932536104784","388","11.4395187878698","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","13.2701489001348","47.3","47.3","13.2186207084014","16.9867904627063","16.6334915607259","1","0.0515281917333557","0.00265515454330946","473","13.2186207084014","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","16.3431684848766","65.9","65.9","16.283478205314","16.9867904627063","16.6334915607259","1","0.0596902795626164","0.0035629294742633","659","16.283478205314","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","16.6334915607025","85.3","85.3","18.6525809139068","16.9867904627063","16.6334915607259","3","-2.34088304296165e-11","5.47973342082539e-22","853","16.6334915607259","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","16.6334915607025","104.4","104.4","20.4437012721431","16.9867904627063","16.6334915607259","3","-2.34123831432953e-11","5.48139684448458e-22","1044","16.6334915607259","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","16.6334915607025","132.9","132.9","22.4618511844876","16.9867904627063","16.6334915607259","3","-2.34123831432953e-11","5.48139684448458e-22","1329","16.6334915607259","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-4.07328045398114","2.5","2.5","-2.50269287695358","-2.29459629936311",NA,"1","-1.57058757702757","2.46674533711333","25","-2.50269287695358","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-2.8649909847781","3.3","3.3","-1.51176643230298","-1.41784139758049",NA,"1","-1.35322455247512","1.8312166894215","33","-1.51176643230298","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-1.68617982733645","4.1","4.1","-0.545015352424272","-0.663187888641121",NA,"2","-1.02299193869533","1.04651250663562","41","-0.663187888641121","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-0.820773542020219","4.7","4.7","0.164710251699639","-0.162744474503851",NA,"2","-0.658029067516368","0.433002253696461","47","-0.162744474503851","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","0.0290824627753761","5.3","5.3","0.861682964581525","0.290371495851198",NA,"2","-0.261289033075822","0.068271958805698","53","0.290371495851198","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","2.0883801088205","6.8","6.8","2.55052702627708","1.25550481997019",NA,"2","0.832875288850309","0.693681246777485","68","1.25550481997019","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","3.8012874732496","8.1","8.1","3.95529405264957","1.94074474509377",NA,"2","1.86054272815583","3.46161924329355","81","1.94074474509377","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.04200655799828","10.7","10.7","6.61302990371135","3.01574624611511",NA,"2","4.02626031188317","16.2107720990455","107","3.01574624611511","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467577","13.2","13.2","8.99403147384436","3.793358330179",NA,"2","3.37599498449677","11.3973421353473","132","3.793358330179","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467577","18.2","18.2","13.3078182975441","4.8927523571788",NA,"2","2.27660095749696","5.18291191967608","182","4.8927523571788","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467576","24","24","17.6795987663827","5.72925677854862","9.13806418972556","2","1.44009653612714","2.07387803336539","240","5.72925677854862","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467576","38.8","38.8","26.5436025704143","6.91179662511472","9.13806418972556","2","0.257556689561047","0.0663354483376458","388","6.91179662511472","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467576","47.3","47.3","30.5440207199432","7.30160374255035","9.13806418972556","2","-0.132250427874584","0.0174901756730105","473","7.30160374255035","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467577","65.9","65.9","37.4355379595544","7.83918376130985","9.13806418972556","2","-0.669830446634085","0.448672827238017","659","7.83918376130985","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467577","85.3","85.3","42.7626085248659","8.17001254473621","9.13806418972556","2","-1.00065923006044","1.00131889470516","853","8.17001254473621","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467577","104.4","104.4","46.7900508576461","8.38355016486829","9.13806418972556","2","-1.21419685019252","1.47427399101745","1044","8.38355016486829","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.16935331467577","132.9","132.9","51.3279828584167","8.59406866737494","9.13806418972556","2","-1.42471535269918","2.02981383621674","1329","8.59406866737494","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","-2.5513865114986","2.5","2.5","-2.56624742296489","-0.0294498567081893",NA,"1","0.0148609114662901","0.000220846689608912","25","-2.56624742296489","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","-1.4871402378953","3.3","3.3","-1.5053708702798","2.86055380223583",NA,"1","0.0182306323844943","0.000332355957138572","33","-1.5053708702798","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","-0.448858093123542","4.1","4.1","-0.470376236255327","5.40360133440584",NA,"1","0.0215181431317851","0.000463030483839991","41","-0.470376236255327","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","0.313380954534582","4.7","4.7","0.289449335380119","7.11916351542987",NA,"1","0.0239316191544634","0.00057272239535428","47","0.289449335380119","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","1.06192350932458","5.3","5.3","1.03562178132632","8.69301543484581",NA,"1","0.0263017279982567","0.00069178089569428","53","1.03562178132632","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","2.87572715646642","6.8","6.8","2.84368238548753","12.1121063326081",NA,"1","0.0320447709788962","0.00102686734708991","68","2.84368238548753","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","4.38443456978493","8.1","8.1","4.34761278144059","14.5964804365258",NA,"1","0.0368217883443389","0.00135584409687529","81","4.34761278144059","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","7.23881946483304","10.7","10.7","7.19295984311496","18.5927903783893",NA,"1","0.0458596217180762","0.00210310490412505","107","7.19295984311496","TRUE","FALSE","FALSE","Ac"
