"averaging","species","plot","instrument","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_des","AccCO2_soda","AccH2O_hum","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","cf_co2_b","cf_co2_c","cf_co2_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","year","doy","curve_identifier","gmc_at_25","alpha_psii","gbs","J_at_25","RL_at_25","Rm_frac","Vcmax_at_25","Vpmax_at_25","Vpr","c4_assimilation_msg","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Vcmax_tl_avg","Vpmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_PCm","operating_An","operating_An_model","optimum_val","alpha_psii_lower","alpha_psii_upper","gbs_lower","gbs_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Rm_frac_lower","Rm_frac_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","Vpmax_at_25_lower","Vpmax_at_25_upper","Vpr_lower","Vpr_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","Vpmax_tl_avg_lower","Vpmax_tl_avg_upper","n_Vpc_smallest","n_Vpr_smallest","n_Ac_smallest","n_Aj_smallest","Vpmax_trust","Vpr_trust","Vcmax_trust","J_trust","remove_unreliable_param"
"none","maize","2","ripe3","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","0.0999977","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","-0.00103533146615824","6.65051812645438e-07","-1.85079375457963e-10","3","2022","2","30","18","21","../aci_curves_2022/2022-08-03 ed aci ripe3.xlsx","2022","216","maize - ripe3 - 2 - 2022","1","0","0.003",NA,"0.567422278391022","0.5","32.9337619115219","134.748744442152",NA,"","420","12","3","9","29.6440989528441","2.47034157940367","1.57173203167832","1.81487982316688","52.9068019849331","1.58333514586767",NA,"1.0471378122874","67.6434844953147","213.943861309843",NA,NA,"6030","optimizer_deoptim","188.604257759856","150.40372689286","57.5117002314403","56.708634663312","22.4534009924665",NA,NA,NA,NA,NA,NA,NA,NA,"-0.0241318828718445","1.15826626979815",NA,NA,"32.1874171115759","33.6855437623087","127.750816090602","142.215540558632",NA,NA,NA,NA,NA,NA,"-0.0445336885757338","2.13749874474775","66.1105480807339","69.187588205792","202.83308013783","225.799075244389","12","0","12","0","2","0","2","0","2"
"none","maize","3","ripe3","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","0.0999977","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","-0.00103533146615824","6.65051812645438e-07","-1.85079375457963e-10","3","2022","2","30","18","21","../aci_curves_2022/2022-08-03 ed aci ripe3.xlsx","2022","216","maize - ripe3 - 3 - 2022","1","0","0.003",NA,"1.11359927361917","0.5","25.0418264692463","121.43274295555",NA,"","420","12","3","9","38.3359257157335","3.19466047631112","1.78736131666519","2.06386707463154","55.9922945767618","1.5831407449125",NA,"2.05473251247979","51.4241475138368","192.777906939304",NA,NA,"6030","optimizer_deoptim","124.685391394234","97.2092608450554","41.3969914872602","39.5732475602031","23.9961472883809",NA,NA,NA,NA,NA,NA,NA,NA,"0.456617859908952","1.76949073227345",NA,NA,"24.191412875023","25.9023283054709","112.254218416627","131.629119222421",NA,NA,NA,NA,NA,NA,"0.842518116489651","3.26493580255092","49.677797495366","53.1912140421624","178.20674016551","208.964942060569","12","0","12","0","2","0","2","0","2"
"none","maize","5","ripe3","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","0.0999977","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","-0.00103533146615824","6.65051812645438e-07","-1.85079375457963e-10","3","2022","2","30","18","21","../aci_curves_2022/2022-08-03 ed aci ripe3.xlsx","2022","216","maize - ripe3 - 5 - 2022","1","0","0.003",NA,"1.57061953243231","0.5","29.7039151827039","104.960309997163",NA,"","420","12","3","9","46.3406496045013","3.86172080037511","1.9651261538067","2.26913222778374","58.2678794450162","1.58240053798314",NA,"2.89618866901068","60.9533099763822","166.549079410578",NA,NA,"6030","optimizer_deoptim","162.656761997844","130.806512627662","47.5873317333346","45.3203535758907","25.1339397225081",NA,NA,NA,NA,NA,NA,NA,NA,"0.819634164108847","2.32007552632365",NA,NA,"28.6725996137024","30.7523422491029","97.9726687790555","112.597979028052",NA,NA,NA,NA,NA,NA,"1.51138778667162","4.27816941775944","58.8370200134543","63.1047132366185","155.46121951231","178.668391424534","12","0","12","0","2","0","2","0","2"
"0","sorghum","2","ripe1","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99967","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","0.00117587188380478","-6.26011440543328e-07","2.41796582943236e-10","2","2154","1","23","18","21","../aci_curves_2021/2021-08-04 ed ripe1.xlsx","2021","217","sorghum - ripe1 - 2 - 2021","1","0","0.003",NA,"-1.8368401780465","0.5","36.1700070403842","135.77833663034",NA,"","420","14","3","11","13.6672153310859","0.976229666506132","0.988043352543871","1.11466323210547","47.3934752428205","1.39024976993167",NA,"-2.85014158248495","60.600905877112","189.140870686748",NA,NA,"6030","optimizer_deoptim","177.841315639194","140.365868372922","51.4453896806983","53.4102170890765","19.6967376214102",NA,NA,NA,NA,NA,NA,NA,NA,"-2.24657706194873","-1.42734774340836",NA,NA,"35.6564406621115","36.685219762305","130.707793364708","141.06993637047",NA,NA,NA,NA,NA,NA,"-3.48591171896439","-2.21475074684001","59.7404529688058","61.4641171458561","182.077542383298","196.512133341841","14","0","14","0","2","0","2","0","2"
"0","sorghum","3","ripe1","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99967","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","0.00117587188380478","-6.26011440543328e-07","2.41796582943236e-10","2","2154","1","23","18","21","../aci_curves_2021/2021-08-04 ed ripe1.xlsx","2021","217","sorghum - ripe1 - 3 - 2021","1","0","0.003",NA,"-1.62550077857356","0.5","34.4827206104931","146.957886710597",NA,"","420","12","3","9","16.019133122338","1.33492776019483","1.15539073918516","1.33413030857551","45.521050935006","1.42109748625611",NA,"-2.59743968299357","59.8095320818269","209.284470867784",NA,NA,"6030","optimizer_deoptim","154.49069355684","119.26288575491","50.2568187745636","53.6516601780562","18.760525467503",NA,NA,NA,NA,NA,NA,NA,NA,"-2.1431009310179","-1.10846674374052",NA,NA,"33.8027543885712","35.1658345737806","140.760813991639","153.400053252199",NA,NA,NA,NA,NA,NA,"-3.42452952115548","-1.77125446226909","58.6301453964207","60.9943784564588","200.45914604891","218.458836708771","12","0","12","0","2","0","2","0","2"
"0","sorghum","3","ripe2","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00053","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00154219930941761","9.93223079439177e-07","-3.29518194269379e-10","1","2080","1","27","18","21","../aci_curves_2021/2021-08-04 ed ripe2.xlsx","2021","217","sorghum - ripe2 - 3 - 2021","1","0","0.003",NA,"-0.158345440728047","0.5","39.1166430655684","126.083877088642",NA,"","420","14","3","11","35.3549290979116","2.52535207842226","1.58913563877419","1.79278678694554","60.6996057898121","1.38462673463677",NA,"-0.244375180760722","65.1241204975195","174.921735461023",NA,NA,"6030","optimizer_deoptim","203.661164045108","163.280455688633","54.6323395613608","54.2583377220153","26.349802894906",NA,NA,NA,NA,NA,NA,NA,NA,"-0.821991355690132","0.504529955325283",NA,NA,"38.272483526512","39.9660598389724","119.70094046642","132.840859856921",NA,NA,NA,NA,NA,NA,"-1.26858269620483","0.778643189629752","63.7187047145627","66.5382888915469","166.066405365869","184.295996307052","14","0","14","0","2","0","2","0","2"
"0","sorghum","2","ripe3","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99989","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-8.54123300203582e-05","7.02228131465858e-07","-2.98990151938357e-10","1","2007","1","24","18","21","../aci_curves_2021/2021-08-04 ed ripe3.xlsx","2021","217","sorghum - ripe3 - 2 - 2021","1","0","0.003",NA,"-1.99146266377189","0.5","32.7914826681108","239.816261431394",NA,"","420","14","3","11","46.837137243135","3.34550980308107","1.82907348214364","2.0634731807217","64.6369461822468","1.40555657264029",NA,"-3.13555997527824","55.8926058339608","337.767432466623",NA,NA,"6030","optimizer_deoptim","88.1681883847819","55.1393036469661","45.7488865774055","51.6557172373336","28.3184730911234",NA,NA,NA,NA,NA,NA,NA,NA,"-2.74161010463428","-1.24223752408182",NA,NA,"31.8785235160516","33.7073832177607","222.228437134206","258.346033764974",NA,NA,NA,NA,NA,NA,"-4.3166678784867","-1.95590423619705","54.3364802221666","57.4537450152175","312.995991947629","363.865552702289","14","0","14","0","2","0","2","0","2"
"0","sorghum","1","ripe4","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00522648535208131","8.80926177612275e-07","-7.15438165096332e-11","3","2051","1","25","18","21","../aci_curves_2021/2021-08-04 ed ripe4.xlsx","2021","217","sorghum - ripe4 - 1 - 2021","1","0","0.003",NA,"-3.88050068643353","0.5","30.4030270897445","137.338294191551",NA,"","420","14","3","11","21.6313150739646","1.54509393385461","1.24301807462909","1.40231351292863","53.8214648293121","1.43372000588975",NA,"-6.27386911907084","53.4611756695743","197.332646163603",NA,NA,"6030","optimizer_deoptim","149.445144311443","115.870264298419","47.2732676595429","51.0671664549222","22.9107324146561",NA,NA,NA,NA,NA,NA,NA,NA,"-4.37037881089193","-3.39105366405501",NA,NA,"29.7998628067812","31.0083220401781","130.333311418281","144.721135866634",NA,NA,NA,NA,NA,NA,"-7.06588836748711","-5.48254686267821","52.4005618170809","54.5255361222856","187.267632649952","207.940581062802","14","0","14","0","2","0","2","0","2"
"none","sorghum","1","ripe14","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00069","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","4.5","0","iiiiiiii","off","on","on","off","0","100","100","0.000720179378356907","-2.14017329636782e-06","9.69261208880776e-10","10","1941","1","24","18","21","../aci_curves_2022/2022-08-03 ed aci ripe14.xlsx","2022","215","sorghum - ripe14 - 1 - 2022","1","0","0.003",NA,"-4.55828617475595","0.5","29.3882947155735","88.6096006464578",NA,"","420","12","3","9","86.8107649196591","7.23423040997159","2.68965247011051","3.10574315528969","65.8004126049148","1.58680111196713",NA,"-8.43657092342088","60.5686445325095","140.997449405375",NA,NA,"6030","optimizer_deoptim","185.01393567292","146.31154027617","58.2707597556812","52.567126160484","28.9002063024574",NA,NA,NA,NA,NA,NA,NA,NA,"-5.60988605276256","-3.50986294673782",NA,NA,"27.8754618139161","30.9479529659122","81.2771024491697","96.958893565902",NA,NA,NA,NA,NA,NA,"-10.3828938644851","-6.49612739227062","57.4507283980624","63.7830667053926","129.329824948832","154.283018885335","12","0","12","0","2","0","2","0","2"
"none","sorghum","4","ripe14","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00069","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","4.5","0","iiiiiiii","off","on","on","off","0","100","100","0.000720179378356907","-2.14017329636782e-06","9.69261208880776e-10","10","1941","1","24","18","21","../aci_curves_2022/2022-08-03 ed aci ripe14.xlsx","2022","215","sorghum - ripe14 - 4 - 2022","1","0","0.003",NA,"-6.55123225460861","0.5","23.6693999883597","108.56986234919",NA,"","420","10","3","7","62.7464157777539","6.27464157777539","2.50492346744873","2.99395619248784","54.7439343071622","1.58637439150622",NA,"-12.1207877348508","48.7614040846101","172.711893097197",NA,NA,"6030","optimizer_deoptim","139.773971675517","106.198523051673","51.0164333461814","50.0469985129024","23.3719671535811",NA,NA,NA,NA,NA,NA,NA,NA,"-7.5860802503775","-5.51890407589811",NA,NA,"22.3047896112097","25.0615279545","96.1380938541646","123.386159142214",NA,NA,NA,NA,NA,NA,"-14.0354157631468","-10.2108217558469","45.9501660282595","51.6293312111042","152.935555310047","196.281515572933","10","0","10","0","2","0","2","0","2"
"none","sorghum","5","ripe14","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00069","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","4.5","0","iiiiiiii","off","on","on","off","0","100","100","0.000720179378356907","-2.14017329636782e-06","9.69261208880776e-10","10","1941","1","24","18","21","../aci_curves_2022/2022-08-03 ed aci ripe14.xlsx","2022","215","sorghum - ripe14 - 5 - 2022","1","0","0.003",NA,"-5.46700875926474","0.5","25.3208013312453","193.702614883502",NA,"","420","12","3","9","49.9889693803716","4.1657474483643","2.04101627831928","2.35676259541609","59.1772734238211","1.58475023692982",NA,"-10.1010101998617","52.0799201165712","307.822882336074",NA,NA,"6030","optimizer_deoptim","177.016564990415","137.828346451671","58.9549596007812","57.5971547139542","25.5886367119106",NA,NA,NA,NA,NA,NA,NA,NA,"-6.22283112405172","-4.71209673725884",NA,NA,"24.4400496444586","26.205209377535","173.046409973073","216.614794554188",NA,NA,NA,NA,NA,NA,"-11.4974903871413","-8.706211989349","50.2683867100916","53.8989739371304","274.99703464436","344.233816649348","12","0","12","0","2","0","2","0","2"
"none","sorghum","1","ripe15","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","0.00181233670289521","3.86192552516235e-07","-5.73689835998503e-11","3","2169","1","29","18","21","../aci_curves_2022/2022-08-03 ed aci ripe15.xlsx","2022","215","sorghum - ripe15 - 1 - 2022","1","0","0.003",NA,"0.647755521391579","0.5","31.4939021641325","141.196919087909",NA,"","420","12","3","9","18.2346010108987","1.51955008424156","1.23270032215521","1.4233997256529","47.0754963229065","1.58491061452958",NA,"1.19697341896229","64.7869691199525","224.406197775589",NA,NA,"6030","optimizer_deoptim","163.697313815933","127.084629159164","55.3695794629164","54.030726386341","19.5377481614532",NA,NA,NA,NA,NA,NA,NA,NA,"0.185082032409786","1.10998154375825",NA,NA,"30.9105564587325","32.0804640757749","134.910178209394","147.847878626755",NA,NA,NA,NA,NA,NA,"0.342009084918486","2.05111088912538","63.5869526848649","65.9936017010303","214.414594374742","234.976658882764","12","0","12","0","2","0","2","0","2"
"none","sorghum","4","ripe15","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","0.00181233670289521","3.86192552516235e-07","-5.73689835998503e-11","3","2169","1","29","18","21","../aci_curves_2022/2022-08-03 ed aci ripe15.xlsx","2022","215","sorghum - ripe15 - 4 - 2022","1","0","0.003",NA,"1.22290389155404","0.5","31.0817000836838","122.947947537897",NA,"","420","12","3","9","37.479541075878","3.1232950896565","1.76728466571079","2.04068455496564","55.7211875529153","1.58535201871264",NA,"2.26061832971008","63.9669944107325","195.457607445283",NA,NA,"6030","optimizer_deoptim","180.212889026391","144.99931973896","52.6735069154056","51.03935208801","23.8605937764577",NA,NA,NA,NA,NA,NA,NA,NA,"0.55853591710852","1.88629522775794",NA,NA,"30.226458149605","31.9452211217571","115.274000517766","131.301780961848",NA,NA,NA,NA,NA,NA,"1.03249040316032","3.48694087619217","62.2068829667076","65.744144478691","183.257881022406","208.738189404886","12","0","12","0","2","0","2","0","2"
"none","sorghum","5","ripe15","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","0","0","0","0","0","iiiiiiii","off","off","off","off","0","100","100","0.00181233670289521","3.86192552516235e-07","-5.73689835998503e-11","3","2169","1","29","18","21","../aci_curves_2022/2022-08-03 ed aci ripe15.xlsx","2022","215","sorghum - ripe15 - 5 - 2022","1","0","0.003",NA,"1.09052069869873","0.5","33.0622680239274","129.462312560393",NA,"","420","11","3","8","62.116483700018","5.646953063638","2.3763318504868","2.78649609052341","58.2589250386463","1.58337913432724",NA,"2.01256098663724","67.9108774757319","205.556220043923",NA,NA,"6030","optimizer_deoptim","185.911134450683","147.523208924882","57.528479980028","55.3267239551512","25.1294625193232",NA,NA,NA,NA,NA,NA,NA,NA,"0.164117693441296","2.01530022616954",NA,NA,"31.9098182901518","34.2285265615441","118.056199926674","142.679440261631",NA,NA,NA,NA,NA,NA,"0.302879961316618","3.71924587620368","65.5437115991885","70.3064070442357","187.44595032903","226.541962970745","11","0","11","0","2","0","2","0","2"
