"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","VcMax","J","TPU","gm","rL","ag","as","J_lower","J_upper","rL_lower","rL_upper","TPU_lower","TPU_upper","VcMax_lower","VcMax_upper","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.0745630675280818","0","0.123624279127689","111.906954713701","1.11958950396627","14.53982116675","70.4054447393864","70.1017420252717","111.597168676236","8.34791040059778","Inf","1.01912569925078","0.0488182379977853","0.130081080107814",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.12360652642305","0.124918030966062","0.353437449863567","0.439380403256372","26.8822524750935"
"420","Inf","25","1","21","1800","Curve 10","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.161522892084417","0","0.440129843887407","163.027261878853","2.0313762798789","10.8382118897513","51.2314807501389","50.723038489771","152.953656295285","10.2956798412054","Inf","1.5741105929714","0.000599995472701602","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.48112741603378","0.263595730354928","0.513415748058947","0.638259523735788","39.5771526722417"
"420","Inf","25","1","21","1800","Curve 11","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0.113912944838129","0","0.565327874505892","101.356338431314","2.21461487844819","15.2580239490606","79.7350013235118","79.4551033748679","101.463705326885","7.10049483904633","Inf","2.21798833039525","0.114073932954143","0.565331745618903",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.173229428795099","0.0101899663997117","0.100945363438405","0.125491553064195","-15.7240692662779"
"420","Inf","25","1","21","1800","Curve 12","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.305172070498847","0","0.424229678958654","42.2854799098801","0.531121064918116","13.4271181615442","32.9069252620684","32.7989914778594","42.3337262647857","3.04248386662621","Inf","0.532971660019985","0.305598905770539","0.424626624795359",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00155032268771757","9.11954522186805e-05","0.00954963099908476","0.0118717490773745","-95.898683849601"
"420","Inf","25","1","21","1800","Curve 13","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0.0735821474201611","0","0.165241572624072","37.4773821694311","0.605821438971907","5.66645872497931","43.5067653136794","43.3362191715151","37.5140697900536","2.78631597991054","Inf","0.606087881450936","0.0734455479785125","0.165321289756499",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0158992028216841","0.00093524722480495","0.0305818119934864","0.0380181808441508","-56.3259839562322"
"420","Inf","25","1","21","1800","Curve 14","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16","0","1","0.149686665729623","0","0.434982228536392","148.083196349582","1.48812011744361","7.19929753739387","37.6003797964659","39.4807182729968","115.148299969264","8.27977210549145","Inf","3.4242040705555","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0300556380715359","0.00176797871009035","0.0420473389180617","0.0522717010798002","-45.5007019339771"
"420","Inf","25","1","21","1800","Curve 15","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.180145814251649","0","0.462187753644539","72.1892029748531","1.61456319560995","9.29844919545576","119.347744634259","85.2231890945109","74.7254625363651","5.29717937503056","Inf","2.23247381612208","0.305552155578826","0.539900524410448",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.70978759520009e-06","1.59399270305887e-07","0.00039924838171981","0.000496330864279436","-203.837601893086"
"420","Inf","25","1","21","1800","Curve 16","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.199290800088903","0","0.362923550447449","152.683557547489","0.775968543954659","16.2761668467894","114.478304329328","114.098168307468","152.851387312902","11.0103157120065","Inf","0.779835155912844","0.199578602603223","0.362981319586857",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.297307460938627","0.0174886741728604","0.132244751021961","0.164401797418461","-6.54152043181975"
"420","Inf","25","1","21","1800","Curve 17","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.0108829922765322","0","0.3911138430133","158.077984641981","2.07020790848881","17.7904358375631","23.2111742137931","23.3746673729839","70.2510760735839","4.77745722318679","Inf","2.25856731303868","0.147605849809539","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.264349787838557","0.0155499875199151","0.124699589092808","0.155021930366043","-8.53891240093648"
"420","Inf","25","1","21","1800","Curve 18","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.392790805050123","0","0.943526646408718","79.1580827951897","1.59432724097976","9.41849920744076","52.506970776245","51.9089450339983","77.4260833103853","5.39306369855793","Inf","1.17610659170448","0.253868315051821","0.640355262611316",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0219344997294146","0.00129026468996557","0.0359202545921597","0.0446547358064829","-50.8555240968618"
"420","Inf","25","1","21","1800","Curve 19","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.174650562440762","0","0.492092071882216","62.4978144070366","1.08833442652831","8.9355813850835","73.4495622426039","73.2361509474803","64.8135931832805","4.57372065273164","Inf","1.65282268231626","0.308878588772347","0.580860099284532",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","9.40091776465647e-07","5.52995162626851e-08","0.000235158491793695","0.000292340364591693","-221.834618362473"
"420","Inf","25","1","21","1800","Curve 20","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.332936044383836","0","0.457055023516295","85.1363903351361","0.752318927326705","12.3145282531716","111.738172377576","101.190876009725","84.5226902809143","6.07282306652642","Inf","0.578559194420568","0.303841116585905","0.425975644482016",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.28949535346905e-06","1.9349972667465e-07","0.00043988603828111","0.000546850100240962","-200.54191540024"
"420","Inf","25","1","21","1800","Curve 21","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0.524091639793699","0","0.988867655280046","60.0975888235495","2.40676330528921","15.1421867496707","40.0264278391842","39.1960178815219","57.1639874187273","4.17744096310847","Inf","1.70158469451381","0.21613175702146","0.258450541671569",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0501456101515878","0.00294974177362281","0.0543115252374927","0.0675180852213873","-36.7987298670987"
"420","Inf","25","1","21","1800","Curve 22","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.129899629928789","0","0.488050592410145","108.172820108198","1.94088484557346","17.2398704029806","27.1978446838912","26.980814100305","81.1431720003398","5.48121386125209","Inf","1.75205603476041","0.00331701040490276","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.23249120323997","0.0724994825435274","0.269257279462464","0.334730719892867","17.6329206028391"
"420","Inf","25","1","21","1800","Curve 23","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0901679941347113","0","0.621592497454258","30.1561534168199","0.893900947142392","9.5192134848237","48.3960028657457","34.6208343471543","31.7998041654141","2.19836925475104","Inf","1.29808254576342","0.30262282834178","0.745637445344996",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","4.33873497871556e-30","2.55219704630327e-31","5.05192740080781e-16","6.2803698347351e-16","-1135.29020610385"
"420","Inf","25","1","21","1800","Curve 24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0.132308498313638","0","0.974085588651942","196.850966438255","1.30166972296312","4.64957273555919","54.4488049838692","54.0949780631256","111.974765667138","4.79104931879796","Inf","0.974197846387661","0.0177014070886551","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.18212458028068","0.128360269428276","0.358274014447428","0.445393041979439","27.3443659454174"
"420","Inf","25","1","21","1800","Curve 25","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.317972519155201","0","0.994325292783324","50.6245553234592","2.49787384963362","16.8286928239837","97.0125514828833","46.6980016214725","47.7337149755707","3.23026674946499","Inf","1.8043394741632","0.061949767688043","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00371834752436184","0.000218726324962461","0.014789399073744","0.0183856355104686","-81.0268074155957"
"420","Inf","25","1","21","1800","Curve 26","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","2","4","0.511498228707313","0","0.705148127885768","127.330964149698","1.17498015220976","7.41226841844618","74.5418284428306","74.3404064753989","127.478809945264","7.42074885721852","Inf","1.18098883807854","0.511660913730235","0.705212400466627",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0177700351676246","0.00104529618633086","0.0323310406008043","0.0401927573389948","-54.4348249021348"
"420","Inf","25","1","21","1800","Curve 27","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1","16","0","0.16833950812069","0","0.750522312507965","76.3647521974752","2.1763057248597","11.951271188017","77.7161267868942","77.3945995612374","76.4243060184757","5.22261725600207","Inf","2.1740555709371","0.167308435445746","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.000309564613754781","1.82096831620459e-05","0.00426728053472536","0.00530492578780052","-123.286559950456"
"420","Inf","25","1","21","1800","Curve 28","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.13325234301295","0","0.408967788793379","177.186014378048","0.935928632642608","13.9462257675081","38.037844683975","38.5995000301074","115.487056460301","8.16925537728005","Inf","1.53510730391502","0.399884953790516","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0181860930798432","0.00106977018116724","0.0327073413955834","0.0406605606094733","-54.0413843091114"
"420","Inf","25","1","21","1800","Curve 29","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.00522987312384758","0","0.800891683817608","103.964488587319","1.07639185810694","4.88998579178005","31.1276328918757","31.0882758029689","84.0038685938745","4.94127166240825","Inf","1.09263694702436","0.0120739733225974","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.10254589688462","0.0648556409932128","0.254667707008982","0.316593501467306","15.7388565540978"
"420","Inf","25","1","21","1800","Curve 30","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.108326368957428","0","0.614018901964882","169.287978549674","0.521280090899672","15.4887065122835","96.2347834366374","95.9646783886348","169.481651860835","11.7564661210539","Inf","0.527102533430875","0.108842852981767","0.61404693963666",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.26475569876815","0.0743973940451855","0.272758856950944","0.339083751891925","18.0722259404333"
"420","Inf","25","1","21","1800","Curve 31","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0.134687258938431","0","0.193651963922894","170.289749053121","0.67984668384539","2.19146277448162","73.8044235687703","77.1765009799028","56.94357125284","3.52011193656396","Inf","4.29915866735998","0.950985433049987","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.64741590789031","0.0969068181111949","0.311298599597227","0.386994938643237","22.5658183252852"
"420","Inf","25","1","21","1800","Curve 32","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.11620763762206","0","0.532185562810628","25.4054650232894","0.990238768882118","8.48470067426562","47.3822878225474","25.6316096101628","24.6707564894381","1.64270612437836","Inf","0.712426701987347","0","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.0568052939356248","0.00334148787856616","0.0578056042141777","0.0718617953471199","-34.6788545466019"
"420","Inf","25","1","21","1800","Curve 33","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0.0824497744651595","0","0.769254159401171","147.068199436157","1.78609060978517","6.95146733865142","51.8971605829429","51.583040851222","130.341235264541","6.91229239803062","Inf","1.58140407418066","0.01112728272641","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","2.46207948614463","0.144828205067331","0.380563010639935","0.473101900050433","29.3963905913793"
"420","Inf","25","1","21","1800","Curve 34","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","11","6","0.0545914642212779","0","0.367115141368704","81.0989646630129","2.36892016471131","2.97427124302834","104.128751212382","100.807100569414","81.1816568259969","2.97704548461994","Inf","2.37145379930573","0.0545914653706594","0.367115140840598",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.000157774672460548","9.28086308591458e-06","0.00304645089996779","0.00378723540882634","-134.744542050275"
"420","Inf","25","1","21","1800","Curve 35","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.0672082966753701","0","0.283985794793116","157.546164525277","0.657710462969262","11.7554951523617","23.7334787967848","25.0513964830802","70.2780448377362","5.7220713882865","Inf","1.99932128942277","1","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00909246448792493","0.000534850852230878","0.0231268426775225","0.0287504379222378","-65.8259745948408"
"420","Inf","25","1","21","1800","Curve 36","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0.00722712106327867","0","0.0439259147120174","106.755016388092","2.13099699160783","17.6221569136344","100.861111025559","100.503037020952","106.864718152897","8.13584716607537","Inf","2.13348855556033","0.00725171379668724","0.0439029397596361",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.53433357944347","0.0902549164378511","0.300424560310656","0.373476734025692","21.3569176016759"
"420","Inf","25","1","21","1800","Curve 37","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0.091413127213321","0","0.211913559417007","98.7693007582333","1.20121077910298","9.99081473411992","103.037323149503","102.64624642176","98.8689304400277","7.28428963981092","Inf","1.20222552737623","0.091375519473687","0.211931047307494",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.164320737290756","0.00966592572298565","0.0983154399012976","0.12222212911177","-16.6216125001536"
"420","Inf","25","1","21","1800","Curve 38","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.0194071921946656","0","0.0492706615128554","140.847629158548","1.3364206994907","11.6628062687628","87.7000313559547","87.45017170594","141.002969799327","10.7128440791534","Inf","1.34078697081111","0.0196523359114496","0.0490419546965549",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","5.50875768422249","0.324044569660147","0.569249127939733","0.707669522525264","43.0870485254528"
"420","Inf","25","1","21","1800","Curve 39","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0539039952936362","0","0.931952584853861","82.3577795309713","2.37611748408526","14.9247050190903","104.51998356753","75.5707383523094","81.4250358958468","5.60726613733226","Inf","2.46017443006256","0.0428141248699718","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.225702368689234","0.0132766099228961","0.115224172476508","0.143242441872396","-11.2258644260603"
"420","Inf","25","1","21","1800","Curve 40","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.494671666089631","0","0.806032437103568","24.0701732041314","2.01633436584845","14.7694050507061","105.642447773716","25.3982946406899","20.1685960495538","1.38630369626663","Inf","1.05364263150496","0","0.569856316369066",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.171007288364036","0.010059252256708","0.100295823725158","0.12468406924705","-15.9435514433865"
"420","Inf","25","1","21","1800","Curve 41","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0.474624876274868","0","0.832695096776588","117.496024883189","1.16323336088331","16.482825881429","112.762805926264","112.160090328485","116.969271585087","8.28498573814134","Inf","1.01238263339908","0.451639237502156","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00354595122549722","0.000208585366205719","0.0144424847656391","0.0179543644364798","-81.8338467657306"
"420","Inf","25","1","21","1800","Curve 42","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","5","0","0.0557695529460432","0","0.183710433295928","89.7406591140665","1.85083287345478","15.9407942399196","44.4374233128037","45.432000596261","94.4957529226671","6.7231686835687","Inf","2.95346126303568","0.478748213333442","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00972854475061665","0.000572267338271567","0.0239221098206569","0.0297390847059382","-64.6764629909196"
"420","Inf","25","1","21","1800","Curve 43","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","3","3","0.0431721554232891","0","0.88921452332288","187.987413471285","1.95488155565225","10.1750205360539","98.356516530388","97.8721620087279","184.538996699817","10.3464746229567","Inf","1.73245216456588","0.00184923181873686","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","3.39596978343448","0.199762928437322","0.446948462842554","0.555629846000708","34.8633025821835"
"420","Inf","25","1","21","1800","Curve 44","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.280411718896516","0","0.947305997028016","163.860764301079","1.2171618671692","13.5299045078643","29.2974137306446","28.8094969682105","87.0270200740031","5.8465115588722","Inf","0.758121847856477","0.000675832205365121","0.75",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.45219704303441","0.0854233554726126","0.29227274158329","0.363342693614621","20.4216026800036"
"420","Inf","25","1","21","1800","Curve 45","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0.0156761614971782","0","0.063077042439254","192.857336158864","2.38072303275578","4.46988089712337","60.1814124983503","59.9926098232062","89.0253060774345","4.47423633640329","Inf","2.383827815269","0.0156639910765531","0.0630821325966289",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","1.94799711353755","0.114588065502209","0.338508589997667","0.420821395232267","25.414912578863"
"420","Inf","25","1","21","1800","Curve 46","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2","16","0","0.0333640273328514","0","0.257791594699956","52.3529944971902","1.81109801595565","15.1055126040429","66.1886710533872","66.1367852897257","53.2793881040197","3.91669991578085","Inf","2.03128807434211","0.0911606620760886","0.226429690658146",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.00407889967195807","0.000239935274821063","0.0154898442477987","0.0192564031191471","-79.4534929781257"
"420","Inf","25","1","21","1800","Curve 47","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0844839252788412","0","0.416569355933461","22.5019437880488","1.39193234728416","5.57244683740661","75.2175735266646","25.762540039383","21.2684844054074","1.4559936277405","Inf","1.09343383208756","0","0.599067267943841",NA,NA,NA,NA,NA,NA,NA,NA,"17","6","11","0.160647424831175","0.0094498485194809","0.0972103313412772","0.120848298905234","-17.005951514963"
