"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","gmc_at_25","gmc_tl","drawdown_cm","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Tp_tl_avg","Vcmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_Cc","operating_An","operating_An_model","optimum_val","alpha_g_lower","alpha_g_upper","alpha_old_lower","alpha_old_upper","alpha_s_lower","alpha_s_upper","alpha_t_lower","alpha_t_upper","Gamma_star_lower","Gamma_star_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Tp_at_25_lower","Tp_at_25_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Tp_tl_avg_lower","Tp_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","n_Ac_limiting","n_Aj_limiting","n_Ap_limiting","n_Ad_limiting","Vcmax_trust","J_trust","alpha_g_trust","alpha_old_trust","alpha_s_trust","alpha_t_trust","Tp_trust","remove_unreliable_param"
"420","Inf","25","1","21","1800","Curve 51","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.308817760215199","0","0.589118718409445","156.460543251201","0.959673549288418","11.4799934792519","114.946847799816","Inf","Inf","0",NA,NA,NA,NA,"27.4352433667946","155.005694455015","0.618829936677075",NA,"114.590807713843","155.163745207023","0.619491793118071","80.3697193487672","114.739113257123","4","8","1","1","","",NA,"17","6","11","0.000199368078860148","1.17275340505969e-05","0.00342454873678226","0.00425727269569005","-130.766799306546","Inf","155.163745207023","0.619491793118071",NA,"114.739113257123",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-72.3833996532731","0.257146539577542","0.257695855983793",NA,NA,"0.51355740276823","0.515326776866809",NA,NA,NA,NA,NA,NA,"154.995344603513","155.020281782324","0.616871880105627","0.620209118337789","10.9761541890982","Inf","114.565946603848","114.631739251025",NA,NA,"155.153384802348","155.178347408225","0.617531642348724","0.620872449853295","10.9863921528192","Inf","114.71421997142","114.780097768658","9","8","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 52","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0.00012533217396807","0","0.00223770804819651","178.114998977631","0.54018163130153","4.25324213741347","76.7479172494495","Inf","Inf","0","0.00207855748000242","0","0.000760503929480353","0","36.8675922946215",NA,"0.548691985072863","4.2560930078303","76.756287069435","160.088657571834","0.549278826954485","4.26006286148366","76.8556264761566","4","8","1","1","","",NA,"17","6","11","4.75810273486049e-08","2.79888396168264e-09","5.29044795993935e-05","6.57688979745158e-05","-272.554856304732","Inf",NA,"0.549278826954485","4.26006286148366","76.8556264761566",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-143.277428152366","0.00207855748000242","0.00207855748000242",NA,NA,"0.000760503929480353","0.000760503929480353",NA,NA,NA,NA,NA,NA,"90.3274879598213","Inf","0.548630949916613","0.548691985072863","4.2560930078303","4.2560930078303","76.7559208584973","76.7571415616229",NA,NA,"90.4195899141992","Inf","0.549217726519377","0.549278826954485","4.26006286148366","4.26006286148366","76.855259791262","76.8564820742441","9","0","8","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 53","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1","16","0","0.528770451677971","0","0.979960265603149","100.411179834139","2.23705844125012","8.15269797496498","119.838146443595","Inf","Inf","0",NA,NA,NA,NA,"28.9697209698341","91.8130245629625","0.0952416541954682",NA,NA,"91.9066412370293","0.0953435178878081","21.0849231951562","409.914330336979","4","8","1","1","","",NA,"17","6","11","0.000743043485718581","4.37084403363871e-05","0.00661123591595302","0.00821884467505003","-108.401568511697","Inf","91.9066412370293","0.0953435178878081",NA,NA,NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-61.2007842558485","0.215053898422605","0.216527266088553",NA,NA,"0.386230598696048","0.390101426330035",NA,NA,NA,NA,NA,NA,"91.7904225933106","91.8354033187309","0.09228474587522","0.0985796608697802","6.59167268013383","Inf","111.977754982271","Inf",NA,NA,"91.8840162213963","91.9290428111798","0.0923834470689457","0.0986850946564005","6.59782103634288","Inf","112.122678664365","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 54","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0.0390099141075149","0","0.0557480226352345","182.245476112282","1.15457853371045","8.81778024746105","99.1274607584346","Inf","Inf","0","0.934049045006767","0","0.461119374377115","0","2.4365173615184",NA,"6.46592902561323","10.5791473726936","104.431056469799","224.25140213633","6.47284452293969","10.5890150299017","104.566213075064","4","8","1","1","","",NA,"17","6","11","0.000131140936822752","7.7141727542795e-06","0.00277743996411795","0.00345281093422777","-137.887762030988","Inf",NA,"6.47284452293969","10.5890150299017","104.566213075064",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-75.943881015494","0.933926974694266","0.934354220788019",NA,NA,"0.456135837672294","0.464569831852978",NA,NA,NA,NA,NA,NA,"137.099261186223","Inf","6.4643752503327","6.46709644966853","10.5781345416668","10.5796966890999","104.424031261991","104.450307611938",NA,NA,"137.239053736467","Inf","6.47128908585175","6.47401319558865","10.5880012541608","10.5895648586807","104.559178775102","104.585489132387","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 55","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","0","8","0.0645041186285953","0","0.252359965805663","199.344872301142","2.24712956093019","2.04906829217449","48.5660609831102","Inf","Inf","0","0.129259167382223","0","0.225277788955418","0","32.1689830916607",NA,"2.42608841359492","2.10713894614132","48.7033253576097","96.1746105255344","2.42868318503016","2.10910437152749","48.7663581023022","4","8","1","1","","",NA,"17","6","11","0.000344338120368195","2.02551835510703e-05","0.00450057591326602","0.00559494999870577","-121.476786799784","Inf",NA,"2.42868318503016","2.10910437152749","48.7663581023022",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-67.7383933998921","0.128117841469033","0.130113659569724",NA,NA,"0.223571807764005","0.225582964736668",NA,NA,NA,NA,NA,NA,"64.6725672056079","Inf","2.42495250139502","2.4301078810962","2.1042054369177","2.10744412192257","48.6812494343626","48.7955570947254",NA,NA,"64.7385102531653","Inf","2.42754605793945","2.43270695146771","2.10616812608493","2.10940983196022","48.7442536079869","48.8587092074384","9","0","8","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 56","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0.0264661431872846","0","0.174831325064879","111.509708676161","0.888459517303854","6.41933203082532","50.0175754955271","Inf","Inf","0","0.569453366926326","0","0.00527947472370595","0","15.9062798489412",NA,"2.47848067601987","6.94165793584908","51.6061205328744","202.666545336678","2.48113148248879","6.94813273939927","51.6729101287846","4","8","1","1","","",NA,"17","6","11","2.83162306872277e-05","1.66566062866045e-06","0.00129060475307526","0.00160443223283128","-163.945998438386","Inf",NA,"2.48113148248879","6.94813273939927","51.6729101287846",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-88.9729992191932","0.568682672694529","0.569575437238827",NA,NA,"0.00472913289488701","0.00628905023841921",NA,NA,NA,NA,NA,NA,"102.715031494782","Inf","2.47817550023861","2.47961771635833","6.94141379522407","6.94239035772412","51.5997725123742","51.6081731332008",NA,NA,"102.819764343645","Inf","2.48082598031325","2.48226973892465","6.94788837105307","6.94886584443786","51.6665538925589","51.6749653856244","13","0","4","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 57","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.10332738023954","0","0.26918095564004","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","Inf","Inf","0",NA,NA,NA,NA,"27.7769952121149","45.5616085384284","1.13187710477577",NA,NA,"45.6080651961499","1.13308767993998","6.41554768532361","251.972921168094","4","8","1","1","","",NA,"17","6","11","8.5631171739674e-08","5.03712774939259e-09","7.09727253907625e-05","8.82306748038005e-05","-262.565396612248","Inf","45.6080651961499","1.13308767993998",NA,NA,NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-138.282698306124","0.248140239009081","0.248140239009081",NA,NA,"0.263918051641708","0.263979086797958",NA,NA,NA,NA,NA,NA,"45.5606930110843","45.5616695735847","1.13187710477577","1.13199917508827","3.32982215322655","Inf","59.317271139238","Inf",NA,NA,"45.6071487352932","45.6081262935404","1.13308767993998","1.1332098808102","3.33292803146176","Inf","59.3940406489198","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 58","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.444460309194702","0","0.980776320679579","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","Inf","Inf","0",NA,NA,NA,NA,"27.4336869415344",NA,"0.978281983919219",NA,"36.6267146994677","268.752271322327","0.979328284677783","22.2402865301514","36.6741176712284","4","8","1","1","","",NA,"17","6","11","3.54271485573903e-09","2.08394991514061e-10","1.44358924737635e-05","1.79461691423369e-05","-316.713049140502","Inf",NA,"0.979328284677783",NA,"36.6741176712284",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-165.356524570251","0.25743280907628","0.25743280907628",NA,NA,"-1.97050306631002","19.397485732094",NA,NA,NA,NA,NA,NA,"119.238001773055","Inf","0.978281983919219","0.978281983919219","5.91509659999365","Inf","36.6266536643115","36.6267146994677",NA,NA,"119.359582182823","Inf","0.979328284677783","0.979328284677783","5.92061388258223","Inf","36.6740565570793","36.6741176712284","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 59","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","1","2","0.456743422946356","0","0.937912760158069","197.766620524414","1.99266127483454","13.0077902130783","78.8977880420862","Inf","Inf","0","0.411188783303566","0","0.869511491209965","0","21.7532672921087","197.713900913793","1.78070164998314","12.9448604532319","78.6662819127436","197.915498866899","1.78260616168608","12.9569347198111","78.7680932701264","4","8","1","1","","",NA,"17","6","11","0.000202940676031215","1.19376868253656e-05","0.00345509577658356","0.00429524764902724","-130.464863304828","Inf","197.915498866899","1.78260616168608","12.9569347198111","78.7680932701264",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-72.2324316524142","0.410761537209815","0.411493959084817",NA,NA,"0.868594130783467","0.871183042035099",NA,NA,NA,NA,NA,NA,"197.689394424801","197.754521920186","1.77829823383739","1.7818086007444","12.9438451389086","12.9468697192146","78.6638729192321","78.6931622275932",NA,NA,"197.890967389992","197.95616129229","1.78020017501754","1.78371429636307","12.9559184584574","12.9589458599286","78.765681158851","78.7950083739768","14","1","2","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 60","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.0101632303301898","0","0.102403158223024","86.2565711016534","0.714492705143057","6.68821660261601","26.0023044870468","Inf","Inf","0",NA,NA,NA,NA,"20.1140113289429",NA,"1.38852055233049",NA,"26.6761585010272","668.407377170324","1.39000561505378","11.0163027573084","26.71068327887","4","8","1","1","","",NA,"17","6","11","2.73819213237465e-09","1.61070125433803e-10","1.2691340568821e-05","1.57774065514141e-05","-321.092171700281","Inf",NA,"1.39000561505378",NA,"26.71068327887",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-167.54608585014","0.455559694817106","0.455559694817106",NA,NA,"-2.5325542740717","96.9772973403553",NA,NA,NA,NA,NA,NA,"98.0507638915287","Inf","1.38852055233049","1.38852055233049","2.38774673950073","Inf","26.6761585010272","26.6762195361835",NA,NA,"98.1507408441334","Inf","1.39000561505378","1.39000561505378","2.38997390067876","Inf","26.71068327887","26.710744393019","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 61","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.202328053652736","0","0.657032312242081","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","Inf","Inf","0","0.516259458217648","0","0.93245993993456","0","17.8714960025059",NA,"2.79192403643465","10.2805896755388","63.6644934214559","212.122041383889","2.79491007960543","10.2901788542544","63.7468891866393","4","8","1","1","","",NA,"17","6","11","9.14658475819889e-06","5.38034397541111e-07","0.000733508280485716","0.000911870443259791","-183.156926699974","Inf",NA,"2.79491007960543","10.2901788542544","63.7468891866393",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-98.5784633499871","0.516198423061397","0.516442563686398",NA,NA,"0.932032693840807","0.932643045403311",NA,NA,NA,NA,NA,NA,"159.685850627241","Inf","2.79143575518464","2.79216817705966","10.280162429445","10.2807117458513","63.6635778941118","63.6675290492915",NA,NA,"159.848673476204","Inf","2.79442127612456","2.79515448134586","10.2897512096485","10.2903010384275","63.7459724744027","63.7499287432406","14","0","3","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 62","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","0","7","0.0177763388250636","0","0.0386117483489215","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","Inf","Inf","0","0.0423701412371105","0","0.0214308263742464","0","35.3790445797728",NA,"1.74452615284276","2.65056839925273","35.6517365002237","125.500541175899","1.74639197380958","2.65304070627796","35.6978776371618","4","8","1","1","","",NA,"17","6","11","8.29479431935554e-07","4.8792907760915e-08","0.000220891167231546","0.000274603752860463","-223.962664617135","Inf",NA,"1.74639197380958","2.65304070627796","35.6978776371618",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-118.981332308567","0.0421870357683604","0.0423701412371105",NA,NA,"0.0213087560617463","0.0214308263742464",NA,NA,NA,NA,NA,NA,"51.3553970560055","Inf","1.74452615284276","1.74489236378027","2.65038529378398","2.65056839925273","35.6501056748968","35.6534380997503",NA,NA,"51.4077613201243","Inf","1.74639197380958","1.74675857642023","2.65285743001831","2.65304070627796","35.6962447011905","35.6995814389299","10","0","7","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 63","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.0242482494713584","0","0.606578965360532","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","Inf","Inf","0",NA,NA,NA,NA,"36.2233529138628","63.4357734533148","0.997913631524572",NA,"42.6627002063244","63.5004554105406","0.998980928895686","9.81380762983439","42.7179150621942","4","8","1","1","","",NA,"17","6","11","1.78300111396383e-06","1.0488241846846e-07","0.000323855551856781","0.000402605278604675","-210.953330823336","Inf","63.5004554105406","0.998980928895686",NA,"42.7179150621942",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-112.476665411668","0.0192725041333162","0.0195166447583162",NA,NA,"0.606379310298346","0.606745521235847",NA,NA,NA,NA,NA,NA,"63.4329277356689","63.436261734565","0.997852596368321","0.998401912774575","4.39058125765117","Inf","42.651258010741","42.6637600361992",NA,NA,"63.4976067912735","63.5009441896643","0.998919828460578","0.99946973237655","4.39467655467922","Inf","42.7064580579096","42.7189762637204","9","8","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 64","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0638001494482886","0","0.957079973993823","46.5368843053235","0.780152991041541","7.01139610361308","93.1174149924191","Inf","Inf","0",NA,NA,NA,NA,"21.0592388917042","50.3428312337774","1.73130131605988",NA,NA,"50.3941630404099","1.73315299268285","48.3369756213404","434.018865495455","4","8","1","1","","",NA,"17","6","11","3.38748848243628e-06","1.99264028378605e-07","0.000446389995831677","0.000554935580408481","-200.042886840309","Inf","50.3941630404099","1.73315299268285",NA,NA,NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-107.021443420154","0.429852475211359","0.429974545523859",NA,NA,"1.56469510146563","1.56554959365314",NA,NA,NA,NA,NA,NA,"50.3411607100932","50.3443311743822","1.73124028090363","1.73185063246613","3.27177995535149","Inf","47.1751449857735","Inf",NA,NA,"50.3924908133849","50.3956645104213","1.73309189224774","1.73370289659882","3.27483169495983","Inf","47.2361999311574","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 65","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.0404742467182313","0","0.451478036872577","142.267991616158","1.97461963776965","11.8457078598626","102.788901862223","Inf","Inf","0",NA,NA,NA,NA,"34.3389916824788","143.033027280809","2.15019636189713",NA,"102.951689257873","143.17887016486","2.15249605883676","48.9780566133633","103.084931238723","4","8","1","1","","",NA,"17","6","11","0.000150034419352588","8.825554079564e-06","0.0029707834117559","0.00369316837802138","-135.599695793275","Inf","143.17887016486","2.15249605883676",NA,"103.084931238723",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-74.7998478966375","0.0700947494676289","0.0707661361863793",NA,NA,"0.45228650383356","0.454592126433495",NA,NA,NA,NA,NA,NA,"142.997297102378","143.036288964278","2.14958601033462","2.15349225525115","10.1489689967472","Inf","102.929614963011","102.994587592922",NA,NA,"143.143103554338","143.182135174088","2.15188505448567","2.15579547724365","10.1584354068035","Inf","103.0628283749","103.127885093592","9","8","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 66","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.462262863130466","0","0.819967883884674","23.3001215967583","1.76938556001987","4.04598854679614","90.3458557069534","Inf","Inf","0",NA,NA,NA,NA,"30.2385880447968","21.5635651595021","1.33542314020129",NA,NA,"21.585552336821","1.33685141371298","8.22355952939976","822.113999567702","4","8","1","1","","",NA,"17","6","11","2.71576438767167e-07","1.59750846333627e-08","0.000126392581401611","0.00015712659596851","-242.944094031215","Inf","21.585552336821","1.33685141371298",NA,NA,NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-128.472047015608","0.181327442866303","0.181510548335053",NA,NA,"0.439937136082049","0.44030334701955",NA,NA,NA,NA,NA,NA,"21.5633820540333","21.5646637923148","1.33536210504504","1.33548417535754","1.5358953863206","Inf","25.7102807574375","Inf",NA,NA,"21.5853690446497","21.586652089849","1.33679031327787","1.33691251414809","1.53732798657143","Inf","25.7435554784357","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 67","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","2","3","0.109000569849788","0","0.894332296223147","149.800930655724","2.2841241924162","8.63090450236574","67.7477967186132","Inf","Inf","0","0.131762658879488","0","0.906959613641185","0","32.0764931421501","150.08425610066","2.37394841587426","8.65283384491453","67.8420185808807","150.237288733588","2.37648742208019","8.66090474091891","67.9298209764098","4","8","1","1","","",NA,"17","6","11","0.000112833356680582","6.63725627532835e-06","0.00257628730450009","0.00320274536609655","-140.443892025152","Inf","150.237288733588","2.37648742208019","8.66090474091891","67.9298209764098",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-77.221946012576","0.131579553410738","0.132434045598239",NA,NA,"0.90634926207868","0.907508930047439",NA,NA,NA,NA,NA,NA,"150.054913823311","150.096449444649","2.37196736556831","2.37468083774927","8.65197935272698","8.65366242529268","67.8338531763015","67.8540452926702",NA,NA,"150.207916537538","150.249494510456","2.37450425298388","2.37722062730149","8.66004945170721","8.66173409415208","67.921645004013","67.9418632533923","12","2","3","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 68","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","3","0","0.164246901791306","0","0.221412522189785","144.421489509125","0.623696461939253","13.8588419516012","59.4678784629796","Inf","Inf","0",NA,NA,NA,NA,"22.5075865672893","147.597221776506","1.40463525197349",NA,"60.2475833770726","147.747718517791","1.40613754983219","48.8637840812862","60.3255569140635","4","8","1","1","","",NA,"17","6","11","1.03425220575397e-05","6.08383650443511e-07","0.00077998951944466","0.000969654205352688","-181.067912420372","Inf","147.747718517791","1.40613754983219",NA,"60.3255569140635",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-97.533956210186","0.390710049774354","0.390954190399354",NA,NA,"0.495272601033999","0.496809807046016",NA,NA,NA,NA,NA,NA,"147.595434055079","147.605856338696","1.40402490041099","1.4048793925985","10.6153813898247","Inf","60.2464395726245","60.2503988162759",NA,NA,"147.745928973523","147.756361884167","1.40552654548111","1.40638195157262","10.6252828441667","Inf","60.3244116292825","60.3283759970603","14","3","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 69","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0224203152565441","0","0.670687247026944","27.512877238472","1.72852930875728","2.89141081430018","39.6797164354939","Inf","Inf","0",NA,NA,NA,NA,"32.4349350522017","28.159295755803","1.89010847418038",NA,NA,"28.1880082355984","1.89212999963297","61.7047112588534","746.309743232826","4","8","1","1","","",NA,"17","6","11","6.55785279637794e-07","3.85756046845761e-08","0.000196406732788304","0.000244165606921687","-227.957067846528","Inf","28.1880082355984","1.89212999963297",NA,NA,NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-120.978533923264","0.121694244850455","0.122060455787955",NA,NA,"0.666149375723077","0.66669869212933",NA,NA,NA,NA,NA,NA,"28.1582581581465","28.1597840370531","1.89010847418038","1.89041364996163","1.93534001474064","Inf","30.2230619148167","Inf",NA,NA,"28.1869695799608","28.1884970147219","1.89212999963297","1.89243550180851","1.93714519536378","Inf","30.2621771606755","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 70","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0.325331218727418","0","0.790229529732605","178.579254561057","0.513918502442539","8.34588497957215","85.8010529525345","Inf","Inf","0","0.367067291185588","0","0.825882598673673","0","23.3833086095176",NA,"0.720908608572793","8.41071074994524","86.0045964058505","272.286989266974","0.721679641093481","8.41855580660557","86.1159051456097","4","8","1","1","","",NA,"17","6","11","3.4087155400136e-05","2.00512678824329e-06","0.00141602499562801","0.00176035005300175","-160.79274534499","Inf",NA,"0.721679641093481","8.41855580660557","86.1159051456097",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-87.3963726724952","0.367006256029338","0.367372466966839",NA,NA,"0.825142505301633","0.825943633829923",NA,NA,NA,NA,NA,NA,"174.211014636654","Inf","0.720542397635291","0.722110538797876","8.40966377328148","8.41083282025775","86.0011007652462","86.0122666936618",NA,NA,"174.388647993726","Inf","0.721313038482834","0.722882856817558","8.41750785337853","8.41867799077867","86.1124049808826","86.1235853604493","12","0","5","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 71","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","15","0","3","0.171145381857796","0","0.334954118663445","114.261742903874","2.04977608161047","7.08464369934052","40.6963540797587","Inf","Inf","0","0.262157125928656","0","0.316644737443577","0","27.2591499688203",NA,"2.26350674568493","7.15867313384676","40.9114934334602","249.931328523419","2.26592763134362","7.16535035745098","40.9644418451271","4","8","1","1","","",NA,"17","6","11","7.85181443660512e-06","4.6187143744736e-07","0.000679611239936009","0.000844867630116486","-185.751737265771","Inf",NA,"2.26592763134362","7.16535035745098","40.9644418451271",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-99.8758686328854","0.262096090772405","0.262523336866156",NA,NA,"0.316278526506076","0.317133018693579",NA,NA,NA,NA,NA,NA,"106.309373169219","Inf","2.26295742927867","2.26368985115368","7.15836795806549","7.15897830962803","40.909621845348","40.9124089608042",NA,NA,"106.417770969918","Inf","2.26537772742764","2.26611093264894","7.16504489701823","7.16565581788373","40.962567834771","40.9653585573636","15","0","3","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 72","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.123794463606357","0","0.640561922304332","73.4994484263938","1.47273957212688","14.4125886028633","36.4359190368559","Inf","Inf","0",NA,NA,NA,NA,"26.5692370591605","74.8927579513712","1.8011217966458",NA,"36.7525075884267","74.9691219633887","1.80304814828374","94.3108920261082","36.8000733636715","4","8","1","1","","",NA,"17","6","11","3.86819552537848e-05","2.27540913257557e-06","0.00150844593293083","0.00187524435386637","-158.643051486046","Inf","74.9691219633887","1.80304814828374",NA,"36.8000733636715",NA,NA,"30060","optimizer_deoptim",NA,NA,NA,NA,"-86.3215257430232","0.280404245128928","0.281136667003929",NA,NA,"0.828243667585227","0.8306479325383",NA,NA,NA,NA,NA,NA,"74.8875611116519","74.8995244532169","1.80045040992704","1.80191525367706","5.10750068833052","Inf","36.7482285467805","36.7664580082192",NA,NA,"74.9639198247388","74.9758953646629","1.80237604349755","1.80384245394015","5.11226468907717","Inf","36.7957887840104","36.8140418383553","11","6","0","0","2","2","0","0","0","0","0","2"
