"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","Ci","Ameas","Amodel","Ac","Aj","Ap","Rd","VPD","Tleaf","Cc","PPFD","Patm","Ci_original","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","132","4.59532948660657","4.59496325191143","4.59532948660657","14.1834009717542",NA,"1.3309278753535","1.5","25","132.004599562815","1800","100","132","0.000366234695141188","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","182","7.14511591747044","7.14443656647838","7.14511591747044","17.7180286068359",NA,"1.3309278753535","1.5","25","182.007151588155","1800","100","182","0.000679350992053074","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","240","9.72918114223278","9.72803594173155","9.72918114223278","20.4074480251954",NA,"1.3309278753535","1.5","25","240.009737773715","1800","100","240","0.0011452005012238","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","388","14.9685027745571","14.9656297268766","14.9685027745571","24.2093952057384",NA,"1.3309278753535","1.5","25","388.014980610337","1800","100","388","0.00287304768051833","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","473","17.333063735106","17.3287830561892","17.333063735106","25.4626519779255",NA,"1.3309278753535","1.5","25","473.017346129185","1800","100","473","0.00428067891674644","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","659","21.4064910656096","21.3975743372987","21.4064910656096","27.1910088215227",NA,"1.3309278753535","1.5","25","659.021418993331","1800","100","659","0.00891672831094681","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","853","24.5552076802235","24.5372071052667","24.5552076802235","28.2546461814331",NA,"1.3309278753535","1.5","25","853.024561768874","1800","100","853","0.0180005749567478","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","1044","26.9357420531303","26.8967674784232","26.9357420531303","28.9411843603862",NA,"1.3309278753535","1.5","25","1044.02692369117","1800","100","1044","0.0389745747071011","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","1329","29.6180158679092","29.3115906823323","29.6180158679092","29.6180158679092",NA,"1.3309278753535","1.5","25","1329.02934093161","1800","100","1329","0.306425185576924","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","25","-0.814452844448616","-0.814517230880347","-0.814452844448617","-0.170653327753726",NA,"0.170653327753726","1.5","25","24.9991846674366","1800","100","25","6.43864317312337e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","33","-0.380629267755944","-0.380650267454301","-0.380629267755946","-0.170653327753726",NA,"0.170653327753726","1.5","25","32.9996189687012","1800","100","33","2.09996983570604e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","41","0.042610432333367","0.0426096090129064","0.0426104323333656","5.56674434246228",NA,"0.170653327753726","1.5","25","41.0000426522613","1800","100","41","8.23320460641153e-07","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","47","0.353325422041779","0.353323309340692","0.353325422041778","13.3487766964978",NA,"0.170653327753726","1.5","25","47.0003536769863","1800","100","47","2.11270108740891e-06","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","53","0.658457247710464","0.658453764642978","0.658457247710462","20.3948543185043",NA,"0.170653327753726","1.5","25","53.0006591128775","1800","100","53","3.48306748587657e-06","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","68","1.39782632528038","1.397819090519","1.39782632528038","35.4029422303009",NA,"0.170653327753726","1.5","25","68.0013992183088","1800","100","68","7.2347613795376e-06","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","81","2.0128276294546","2.01281680491991","2.0128276294546","46.0586110171137",NA,"0.170653327753726","1.5","25","81.0020148316366","1800","100","81","1.08245346934766e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","107","3.17637360104134","3.17635480346699","3.17637360104134","62.7751792149521",NA,"0.170653327753726","1.5","25","107.003179534338","1800","100","107","1.87975743468627e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","132","4.2187664273123","4.21873915408251","4.2187664273123","74.867260409599",NA,"0.170653327753726","1.5","25","132.004222962116","1800","100","132","2.72732297963429e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","182","6.1073247951405","6.10727888582459","6.1073247951405","91.9631390769104",NA,"0.170653327753726","1.5","25","182.006113392278","1800","100","182","4.59093159115298e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","240","8.02127254549596","8.02120332093957","8.02127254549596","104.971012269958",NA,"0.170653327753726","1.5","25","240.008029232553","1800","100","240","6.92245563911342e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","388","11.9018974443888","11.9017666689548","11.9018974443888","123.35983123719",NA,"0.170653327753726","1.5","25","388.011913680349","1800","100","388","0.000130775434026731","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","473","13.6532642781873","13.6530949013135","13.6532642781873","129.421438831621","18.087726094214","0.170653327753726","1.5","25","473.013666761663","1800","100","473","0.000169376873790483","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","659","16.6703425627229","16.6700883819242","16.6703425627229","137.780955573551","18.087726094214","0.170653327753726","1.5","25","659.016686775157","1800","100","659","0.000254180798670234","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","853","18.4446488936721","18.0876896417755","19.0025124411365","142.925433897256","18.087726094214","0.170653327753726","1.5","25","853.018105795437","1800","100","853","0.356959251896576","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1044","18.077045333933","18.0877136441817","20.7657103527093","146.24600246051","18.087726094214","0.170653327753726","1.5","25","1044.01810581946","1800","100","1044","-0.0106683102487928","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1329","17.7414840550369","18.0877189469325","22.7523985695695","149.519622916589","18.087726094214","0.170653327753726","1.5","25","1329.01810582477","1800","100","1329","-0.346234891895598","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","25","-2.19456233919589","-1.9021497633617","-1.90198652990127","-0.269817819003903",NA,"0.269817819003903","1.5","25","24.9980959461828","1800","100","25","-0.292412575834189","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","33","-1.00947316481127","-0.802204727484603","-0.802151488765425","-0.269817819003903",NA,"0.269817819003903","1.5","25","32.9991969922648","1800","100","33","-0.207268437326671","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","41","0.146703709137096","0.270639470815768","0.270851173991687","0.40861289575057",NA,"0.269817819003903","1.5","25","41.0002709103812","1800","100","41","-0.123935761678672","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","47","0.995493379421255","1.05792896903885","1.05857976194155","1.32881576047408",NA,"0.269817819003903","1.5","25","47.001058987957","1800","100","47","-0.0624355896175932","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","53","1.82903134920371","1.83082139878731","1.83215384151241","2.16199410230817",NA,"0.269817819003903","1.5","25","53.0018326540528","1800","100","53","-0.00179004958360585","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","68","3.84878854262977","3.69995397353672","3.70661171686149","3.93665718030165",NA,"0.269817819003903","1.5","25","68.0037036576312","1800","100","68","0.148834569093053","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","81","5.52880647380277","5.16679625962038","5.2657708336428","5.19665925907549",NA,"0.269817819003903","1.5","25","81.0051719682278","1800","100","81","0.362010214182394","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","107","8.70730070258258","7.16806406756416","8.21560735769626","7.17334519973724",NA,"0.269817819003903","1.5","25","107.007175239307","1800","100","107","1.53923663501842","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","132","11.5548371672617","8.59971578933086","10.8582948891155","8.60319889984594",NA,"0.269817819003903","1.5","25","132.008608324113","1800","100","132","2.95512137793085","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","182","14.7429977837494","10.6223756478683","15.6461920476861","10.6247372087258",NA,"0.269817819003903","1.5","25","182.010633008657","1800","100","182","4.12062213588114","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","240","12.1628806694113","12.1610272538517","20.4984566912818","12.1628806694113",NA,"0.269817819003903","1.5","25","240.012173200454","1800","100","240","0.0018534155596921","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","388","9.60598795441492","14.3359721662636","30.3366662184006","14.3373054369662",NA,"0.269817819003903","1.5","25","388.014350322489","1800","100","388","-4.72998421184865","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","473","9.05226528961547","8.47417404580407","34.776753657584","15.0540730394978","8.47417520799863","0.269817819003903","1.5","25","473.008482656702","1800","100","473","0.578091243811402","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","659","8.4269132241456","8.47417419764359","42.4256888410513","16.042561766307","8.47417520799863","0.269817819003903","1.5","25","659.008482656855","1800","100","659","-0.0472609734979876","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","853","8.10336685580104","8.47417427283189","48.3382355350684","16.6508814796691","8.47417520799863","0.269817819003903","1.5","25","853.00848265693","1800","100","853","-0.370807417030846","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1044","7.91459521609241","8.47417431569252","52.8083172728783","17.0435291281761","8.47417520799863","0.269817819003903","1.5","25","1044.00848265697","1800","100","1044","-0.559579099600107","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1329","7.74192270792233","8.47417435426742","57.8449944709514","17.4306252985151","8.47417520799863","0.269817819003903","1.5","25","1329.00848265701","1800","100","1329","-0.732251646345093","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","25","-0.5896396296185","-0.589793985396989","-0.5896396296185","0.953763799491087",NA,"-0.953763799491087","1.5","25","24.9994096156302","1800","100","25","0.000154355778489212","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","33","0.450381026708546","0.450330683396937","0.450381026708546","0.953763799491087",NA,"-0.953763799491087","1.5","25","33.0004507814649","1800","100","33","5.03433116098018e-05","TRUE","FALSE","FALSE","Ac"
