"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","A","TleafCnd.1","Ci","Qin.1","C_i","A_net","PPFD","T_leaf","C","V_cmax_pred","J_max_pred","V_TPU_part","Ac","Aj","Ap","W_carbox","W_regen","W_tpu","A_model","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","4.59532948660657","298.15","132","1800","132","4.59532948660657","1800","298.15","132","0.127279537070914","0.461684327092487","1","4.59532948660657","14.1834009717542",NA,"5.92625736196007","15.5143288471077","3000","4.59532948660657","0","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","7.14511591747044","298.15","182","1800","182","7.14511591747044","1800","298.15","182","0.18204186289112","0.566869810609515","1","7.14511591747044","17.7180286068358",NA,"8.47604379282394","19.0489564821894","3000","7.14511591747044","0","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","9.72918114223278","298.15","240","1800","240","9.72918114223278","1800","298.15","240","0.237540401931958","0.646903101554374","1","9.72918114223278","20.4074480251954",NA,"11.0601090175863","21.7383759005489","3000","9.72918114223278","0","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","14.9685027745571","298.15","388","1800","388","14.9685027745571","1800","298.15","388","0.350066468755912","0.760043633960803","1","14.9685027745571","24.2093952057384",NA,"16.2994306499106","25.5403230810919","3000","14.9685027745571","5.32907051820075e-15","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","17.333063735106","298.15","473","1800","473","17.333063735106","1800","298.15","473","0.40085066627768","0.797338770298535","1","17.333063735106","25.4626519779255",NA,"18.6639916104595","26.793579853279","3000","17.333063735106","0","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","21.4064910656096","298.15","659","1800","659","21.4064910656096","1800","298.15","659","0.488336563911231","0.848772208004779","1","21.4064910656096","27.1910088215227",NA,"22.7374189409631","28.5219366968762","3000","21.4064910656096","0","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","24.5552076802235","298.15","853","1800","853","24.5552076802235","1800","298.15","853","0.555962245449805","0.88042454073667","1","24.5552076802235","28.2546461814331",NA,"25.886135555577","29.5855740567866","3000","24.5552076802235","0","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","26.9357420531303","298.15","1044","1800","1044","26.9357420531303","1800","298.15","1044","0.607089507473533","0.900854939002489","1","26.9357420531303","28.9411843603862",NA,"28.2666699284838","30.2721122357397","3000","26.9357420531303","3.5527136788005e-15","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","29.6180158679092","298.15","1329","1800","1329","29.6180158679092","1800","298.15","1329","0.664697294073199","0.920996480553221","1","29.6180158679092","29.6180158679092",NA,"30.9489437432627","30.9489437432627","3000","29.6180158679092","3.5527136788005e-15","TRUE","TRUE","FALSE","co-limited"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-0.814452844448616","298.15","25","1800","25","-0.814452844448616","1800","298.15","25","-0.0186681860072348","-0.120786048051935","1","-0.772261379048627","-2.5285106859826",NA,"-0.635996111040447","-2.39224541797442","3000","-0.772261379048627","-0.0421914653999894","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-0.380629267755944","298.15","33","1800","33","-0.380629267755944","1800","298.15","33","-0.00608864996533247","-0.0369017572471199","1","-0.343696118436672","-0.867128319771154",NA,"-0.207430850428493","-0.730863051762974","3000","-0.343696118436672","-0.0369331493192723","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.042610432333367","298.15","41","1800","41","0.042610432333367","1800","298.15","41","0.00618398653411062","0.0353003761792635","1","0.0744135512888122","0.562881401078187",NA,"0.210678819296991","0.699146669086366","3000","0.0744135512888122","-0.0318031189554452","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.353325422041779","298.15","47","1800","47","0.353325422041779","1800","298.15","47","0.0151937559929182","0.0831807368108302","1","0.381362407216854","1.51118275855432",NA,"0.517627675225033","1.6474480265625","3000","0.381362407216854","-0.0280369851750745","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.658457247710464","298.15","53","1800","53","0.658457247710464","1800","298.15","53","0.0240416310387917","0.126533002932512","1","0.682795771870846","2.36980229004034",NA,"0.819061039879025","2.50606755804852","3000","0.682795771870846","-0.0243385241603825","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1.39782632528038","298.15","68","1800","68","1.39782632528038","1800","298.15","68","0.0454810374225249","0.218872976465832","1","1.41320305824488","4.19865489465559",NA,"1.54946832625306","4.33492016266376","3000","1.41320305824488","-0.0153767329644998","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","2.0128276294546","298.15","81","1800","81","2.0128276294546","1800","298.15","81","0.0633141647289213","0.284433904649143","1","2.02075001594938","5.49713127147387",NA,"2.15701528395756","5.63339653948205","3000","2.02075001594938","-0.00792238649477772","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","3.17637360104134","298.15","107","1800","107","3.17637360104134","1800","298.15","107","0.0970533833245825","0.387285611943784","1","3.17019280637733","7.53417552844513",NA,"3.30645807438551","7.67044079645331","3000","3.17019280637733","0.00618079466400401","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","4.2187664273123","298.15","132","1800","132","4.2187664273123","1800","298.15","132","0.127279537070914","0.461684327092487","1","4.19995093214956","9.00768996399601",NA,"4.33621620015774","9.14395523200418","3000","4.19995093214956","0.0188154951627455","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","6.1073247951405","298.15","182","1800","182","6.1073247951405","1800","298.15","182","0.18204186289112","0.566869810609515","1","6.06561834298867","11.0909561610392",NA,"6.20188361099685","11.2272214290474","3000","6.06561834298867","0.0417064521518329","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","8.02127254549596","298.15","240","1800","240","8.02127254549596","1800","298.15","240","0.237540401931958","0.646903101554374","1","7.9563673951312","12.6760669965715",NA,"8.09263266313938","12.8123322645797","3000","7.9563673951312","0.0649051503647602","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","11.9018974443888","298.15","388","1800","388","11.9018974443888","1800","298.15","388","0.350066468755912","0.760043633960803","1","11.7899557717939","14.9168880566338",NA,"11.926221039802","15.053153324642","3000","11.7899557717939","0.111941672594932","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","13.6532642781873","298.15","473","1800","473","13.6532642781873","1800","298.15","473","0.40085066627768","0.797338770298535","1","13.5200945283735","15.6555422344599",NA,"13.6563597963817","15.7918075024681","3000","13.5200945283735","0.133169749813801","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","16.6703425627229","298.15","659","1800","659","16.6703425627229","1800","298.15","659","0.488336563911231","0.848772208004779","1","16.5006032207691","16.6742145701135",NA,"16.6368684887773","16.8104798381217","3000","16.5006032207691","0.169739341953775","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","18.4446488936721","298.15","853","1800","853","18.4446488936721","1800","298.15","853","0.555962245449805","0.88042454073667","1","18.8045051879085","17.3011093908921",NA,"18.9407704559167","17.4373746589003","3000","17.3011093908921","1.14353950278002","FALSE","TRUE","FALSE","Aj"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","18.077045333933","298.15","1044","1800","1044","18.077045333933","1800","298.15","1044","0.607089507473533","0.900854939002489","1","20.5463316193912","17.7057465772812",NA,"20.6825968873994","17.8420118452894","3000","17.7057465772812","0.371298756651722","FALSE","TRUE","FALSE","Aj"
"420","Inf","298.15","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","17.7414840550369","298.15","1329","1800","1329","17.7414840550369","1800","298.15","1329","0.664697294073199","0.920996480553221","1","22.5089394608192","18.1046627705237",NA,"22.6452047288274","18.2409280385319","3000","18.1046627705237","-0.363178715486807","FALSE","TRUE","FALSE","Aj"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-2.19456233919589","298.15","25","1800","25","-2.19456233919589","1800","298.15","25","-0.0186681860072348","-0.120786048051935","1","-1.90198652990127","-2.59118018908481","8.47417520799863","-1.63216871089737","-2.32136237008091","8.74399302700253","-1.90198652990127","-0.292575809294619","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-1.00947316481127","298.15","33","1800","33","-1.00947316481127","1800","298.15","33","-0.00608864996533247","-0.0369017572471199","1","-0.802151488765426","-0.979025149195644","8.47417520799863","-0.532333669761522","-0.709207330191741","8.74399302700253","-0.802151488765426","-0.207321676045849","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","0.146703709137096","298.15","41","1800","41","0.146703709137096","1800","298.15","41","0.00618398653411062","0.0353003761792635","1","0.270851173991687","0.40861289575057","8.47417520799863","0.54066899299559","0.678430714754473","8.74399302700253","0.270851173991687","-0.124147464854591","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","0.995493379421255","298.15","47","1800","47","0.995493379421255","1800","298.15","47","0.0151937559929182","0.0831807368108302","1","1.05857976194155","1.32881576047408","8.47417520799863","1.32839758094545","1.59863357947798","8.74399302700253","1.05857976194155","-0.0630863825202925","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1.82903134920371","298.15","53","1800","53","1.82903134920371","1800","298.15","53","0.0240416310387917","0.126533002932512","1","1.83215384151241","2.16199410230817","8.47417520799863","2.10197166051632","2.43181192131208","8.74399302700253","1.83215384151241","-0.00312249230870387","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","3.84878854262977","298.15","68","1800","68","3.84878854262977","1800","298.15","68","0.0454810374225249","0.218872976465832","1","3.70661171686149","3.93665718030165","8.47417520799863","3.97642953586539","4.20647499930556","8.74399302700253","3.70661171686149","0.142176825768284","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","5.52880647380277","298.15","81","1800","81","5.52880647380277","1800","298.15","81","0.0633141647289213","0.284433904649143","1","5.2657708336428","5.19665925907549","8.47417520799863","5.53558865264671","5.4664770780794","8.74399302700253","5.2657708336428","0.263035640159968","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","8.70730070258258","298.15","107","1800","107","8.70730070258258","1800","298.15","107","0.0970533833245825","0.387285611943784","1","8.21560735769626","7.17334519973724","8.47417520799863","8.48542517670016","7.44316301874114","8.74399302700253","8.21560735769626","0.491693344886322","TRUE","FALSE","FALSE","Ac"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","11.5548371672617","298.15","132","1800","132","11.5548371672617","1800","298.15","132","0.127279537070914","0.461684327092487","1","10.8582948891155","8.60319889984594","8.47417520799863","11.1281127081194","8.87301671884984","8.74399302700253","8.47417520799863","3.08066195926308","FALSE","FALSE","TRUE","Ap"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","14.7429977837494","298.15","182","1800","182","14.7429977837494","1800","298.15","182","0.18204186289112","0.566869810609515","1","15.6461920476861","10.6247372087258","8.47417520799863","15.91600986669","10.8945550277297","8.74399302700253","8.47417520799863","6.26882257575082","FALSE","FALSE","TRUE","Ap"
"420","Inf","298.15","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","12.1628806694113","298.15","240","1800","240","12.1628806694113","1800","298.15","240","0.237540401931958","0.646903101554374","1","20.4984566912818","12.1628806694113","8.47417520799863","20.7682745102857","12.4326984884153","8.74399302700253","8.47417520799863","3.68870546141272","FALSE","FALSE","TRUE","Ap"
