"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","RSS_reported","Ci_transition","Ci_transition2","Tcorrect","Rd_measured","GammaStar","Km","kminput","gstarinput","fitmethod","citransition","gmeso","fitTPU","alphag","Vcmax","Vcmax_err","Qin_avg","alpha","theta","Rd","Rd_err","ci_star","A_transition","Jmax","Jmax_err","J","J_err","TPU","TPU_err","J_lower","J_upper","Rd_lower","Rd_upper","TPU_lower","TPU_upper","Vcmax_lower","Vcmax_upper","admissible","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC"
"420","Inf","25","1","21","1800","Curve 9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0.0745630675280818","0","0.123624279127689","111.906954713701","1.11958950396627","14.53982116675","70.4054447393864","0.0902473619268449","270.616110622365",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","70.1986131236647","3.84146862197982e-15","1800","0.36125","0.7","0.82283529237867","4.05376293301799e-16","44.6754076684184","17.5194460549802","115.869317357555",NA,"109.25062289599",NA,NA,NA,NA,NA,"0.82283529237867","0.822835292378671",NA,NA,"70.1986131236646","70.1986131236647","FALSE","17","4","13","0.0902473619268449","0.00530866834863793","0.0728606090328508","0.0833192940656812","-30.8091322397023"
"420","Inf","25","1","21","1800","Curve 10","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.161522892084417","0","0.440129843887407","163.027261878853","2.0313762798789","10.8382118897513","51.2314807501389","0.114220791000411","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","50.8281220291393","3.41943382244296e-15","1800","0.36125","0.7","1.56388544414638","9.82844143685748e-16","57.6355042168106","31.8869216594856","159.562002650311",NA,"146.733742805606",NA,NA,NA,NA,NA,"1.56388544414638","1.56388544414638",NA,NA,"50.8281220291393","50.8281220291393","FALSE","17","4","13","0.114220791000411","0.00671887005884771","0.0819687139026087","0.0937348104619586","-26.8042897090713"
"420","Inf","25","1","21","1800","Curve 11","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","9","0","0.113912944838129","0","0.565327874505892","101.356338431314","2.21461487844819","15.2580239490606","79.7350013235118","3.35210497740606","160.740075363722",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","76.9355112375236","0.982151975553624","1800","0.36125","0.7","1.66498618434786","0.0594085254754936","51.3639760998161","10.4938615565672","97.767107035351",NA,"93.099993013738",NA,NA,NA,NA,NA,"1.5485454744159","1.78142689427983",NA,NA,"75.0104933654385","78.8605291096087","FALSE","17","4","13","3.35210497740606","0.197182645729768","0.44405252586802","0.507793490536493","30.6422877795161"
"420","Inf","25","1","21","1800","Curve 12","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.305172070498847","0","0.424229678958654","42.2854799098801","0.531121064918116","13.4271181615442","32.9069252620684","0.182306292404965","155.118438650262",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","32.3795494389021","1.46979712061664e-15","1800","0.36125","0.7","-0.0382754604261807","8.89052629912399e-17","36.174921846563","4.95881140686557","39.2508492048247",NA,"38.5230606572121",NA,NA,NA,NA,NA,"-0.0382754604261808","-0.0382754604261805",NA,NA,"32.3795494389021","32.3795494389021","FALSE","17","4","13","0.182306292404965","0.0107238995532332","0.103556262742691","0.118421117011401","-18.8558570992971"
"420","Inf","25","1","21","1800","Curve 13","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0.0735821474201611","0","0.165241572624072","37.4773821694311","0.605821438971907","5.66645872497931","43.5067653136794","0.171020008963527","75.1276147134721",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","41.4010733254765","0.888518277388771","1800","0.36125","0.7","0.427579200136731","0.0208413559029895","43.7492114308517","1.84094419764019","36.3918572930195",NA,"35.7672838617818",NA,NA,NA,NA,NA,"0.386730142566871","0.46842825770659",NA,NA,"39.6595775017945","43.1425691491585","FALSE","17","4","13","0.171020008963527","0.0100600005272663","0.100299553973416","0.114696928053399","-19.9422869233138"
"420","Inf","25","1","21","1800","Curve 14","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16","0","1","0.149686665729623","0","0.434982228536392","148.083196349582","1.48812011744361","7.19929753739387","37.6003797964659","0.0119651601897088","36.9443723434674","400.000077544781","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","37.3296015623275","2.42083424044967e-15","1800","0.36125","0.7","1.17027036349006","6.10283430236954e-16","58.0385343440679","-1.17027099216277",NA,NA,NA,NA,"7.52846087124114",NA,NA,NA,"1.17027036349006","1.17027036349006",NA,NA,"37.3296015623275","37.3296015623275","FALSE","17","4","13","0.0119651601897088","0.000703832952335814","0.0265298502132186","0.03033804439429","-65.158571601839"
"420","Inf","25","1","21","1800","Curve 15","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.180145814251649","0","0.462187753644539","72.1892029748531","1.61456319560995","9.29844919545576","119.347744634259","2.22056144982519","144.946131913951",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","56.3490559940204","2.61987173131531","1800","0.36125","0.7","0.731060153420147","0.158471112787446","45.5129120031173","7.1996655132827","67.0803704006079",NA,"64.9202357545302",NA,NA,NA,NA,NA,"0.420456772356753","1.04166353448354",NA,NA,"51.2141074006423","61.4840045873984","FALSE","17","4","13","2.22056144982519","0.130621261754423","0.361415635735953","0.413294591323577","23.6412044570099"
"420","Inf","25","1","21","1800","Curve 16","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.199290800088903","0","0.362923550447449","152.683557547489","0.775968543954659","16.2761668467894","114.478304329328","2.82212040751725","172.157763781073",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","113.331594137419","7.26554715447708e-15","1800","0.36125","0.7","-0.518071666566463","4.39479280156052e-16","33.9788139634795","19.797037886453","153.580850794078",NA,"141.730291994185",NA,NA,NA,NA,NA,"-0.518071666566464","-0.518071666566462",NA,NA,"113.331594137419","113.331594137419","FALSE","17","4","13","2.82212040751725","0.166007082795132","0.407439667675022","0.465925085387806","27.7165881193393"
"420","Inf","25","1","21","1800","Curve 17","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.0108829922765322","0","0.3911138430133","158.077984641981","2.07020790848881","17.7904358375631","23.2111742137931","0.0238516645360646","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","23.2268774484273","1.62809082231046e-15","1800","0.36125","0.7","2.05808495903213","4.67960373905743e-16","100.314692638563","13.2278978026686","69.3655822662141",NA,"67.0527756217513",NA,NA,NA,NA,NA,"2.05808495903213","2.05808495903213",NA,NA,"23.2268774484273","23.2268774484273","FALSE","17","4","13","0.0238516645360646","0.00140303909035674","0.037457163405105","0.0428339050969104","-53.4310383476448"
"420","Inf","25","1","21","1800","Curve 18","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","8","0","0.392790805050123","0","0.943526646408718","79.1580827951897","1.59432724097976","9.41849920744076","52.506970776245","0.958607596218277","211.793704330584",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","50.9039394252981","0.18020975702022","1800","0.36125","0.7","0.413209801884237","0.014647911163143","42.2789467509391","10.247556570041","72.932205412155",NA,"70.3703051310831",NA,NA,NA,NA,NA,"0.384499896004476","0.441919707763997",NA,NA,"50.5507283015385","51.2571505490578","FALSE","17","4","13","0.958607596218277","0.0563886821304869","0.237463012131336","0.271549343329982","9.36063432392867"
"420","Inf","25","1","21","1800","Curve 19","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.174650562440762","0","0.492092071882216","62.4978144070366","1.08833442652831","8.9355813850835","73.4495622426039","1.72781027759656","146.783978231619",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","48.4630716521703","2.22049941219725","1800","0.36125","0.7","0.354254778695482","0.134313832463127","41.7445113991663","6.56590446978101","57.7608985344472",NA,"56.1677760955439",NA,NA,NA,NA,NA,"0.0909996670677532","0.617509890323211",NA,NA,"44.1108928042636","52.8152505000769","FALSE","17","4","13","1.72781027759656","0.101635898682151","0.318803856128107","0.364566157085436","19.3758160920457"
"420","Inf","25","1","21","1800","Curve 20","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.332936044383836","0","0.457055023516295","85.1363903351361","0.752318927326705","12.3145282531716","111.738172377576","2.2805381859032","95.620306820475",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","77.663902476395","2.94131180833145","1800","0.36125","0.7","-1.03014845681467","0.0950488708091645","28.4132140704238","7.38092381598712","76.9817516818122",NA,"74.1209762830766",NA,NA,NA,NA,NA,"-1.21644424360063","-0.843852670028709",NA,NA,"71.8989313320654","83.4288736207247","FALSE","17","4","13","2.2805381859032","0.134149305053129","0.366263982740767","0.418838888237764","24.0942781265324"
"420","Inf","25","1","21","1800","Curve 21","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","10","7","0","0.524091639793699","0","0.988867655280046","60.0975888235495","2.40676330528921","15.1421867496707","40.0264278391842","0.127119170599501","211.648207236842",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","38.887619922539","2.50586951467452e-15","1800","0.36125","0.7","1.21872654791835","2.03683499963113e-16","58.0343747997905","6.92012834720535","55.1933507543717",NA,"53.7408600010891",NA,NA,NA,NA,NA,"1.21872654791835","1.21872654791835",NA,NA,"38.887619922539","38.887619922539","FALSE","17","4","13","0.127119170599501","0.0074775982705589","0.086473107210039","0.0988857812752833","-24.9854315024814"
"420","Inf","25","1","21","1800","Curve 22","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.129899629928789","0","0.488050592410145","108.172820108198","1.94088484557346","17.2398704029806","27.1978446838912","0.0323080125864217","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","27.0325244152484","1.1078393384385e-15","1800","0.36125","0.7","1.74244045542318","3.18425055862341e-16","81.852285917779","16.048099970609","81.2320870774058",NA,"78.0391508987747",NA,NA,NA,NA,NA,"1.74244045542317","1.74244045542318",NA,NA,"27.0325244152484","27.0325244152484","FALSE","17","4","13","0.0323080125864217","0.00190047132861304","0.043594395610136","0.0498520986260063","-48.2721969210414"
"420","Inf","25","1","21","1800","Curve 23","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.0901679941347113","0","0.621592497454258","30.1561534168199","0.893900947142392","9.5192134848237","48.3960028657457","0.496424407853009","155.348209947631",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","23.0045404620851","0.985824235775919","1800","0.36125","0.7","0.708935513131892","0.0596306535884528","57.6728756985059","2.79268584558971","27.7498786293318",NA,"27.3885779410566",NA,NA,NA,NA,NA,"0.592059432098525","0.825811594165259",NA,NA,"21.0723249599643","24.9367559642059","FALSE","17","4","13","0.496424407853009","0.0292014357560594","0.170884275918118","0.195413645664191","-1.82622569124787"
"420","Inf","25","1","21","1800","Curve 24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12","0","5","0.132308498313638","0","0.974085588651942","196.850966438255","1.30166972296312","4.64957273555919","54.4488049838692","13.7183399060463","36.9443686462953","400.000077544781","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","54.1103974011794","7.1869202496617e-15","1800","0.36125","0.7","0.894185662816534","1.02700169931257e-15","47.8960670367762","-0.894186881069325",NA,NA,NA,NA,"5.64622057668387",NA,NA,NA,"0.894185662816532","0.894185662816536",NA,NA,"54.1103974011794","54.1103974011795","FALSE","17","4","13","13.7183399060463","0.806961170943902","0.898310175242328","1.02725698627448","54.5977547668833"
"420","Inf","25","1","21","1800","Curve 25","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0.317972519155201","0","0.994325292783324","50.6245553234592","2.49787384963362","16.8286928239837","97.0125514828833","1.51751638607739","204.104703825987",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","31.6482253865352","1.5128254968029","1800","0.36125","0.7","1.50210214840775","0.122966335724098","69.4258609482657","4.8939832248115","43.8854148388694",NA,"42.9731339605753",NA,NA,NA,NA,NA,"1.26108813038852","1.74311616642699",NA,NA,"28.6830874128015","34.6133633602689","FALSE","17","4","13","1.51751638607739","0.0892656697692582","0.298773609559576","0.341660693815166","17.169558993447"
"420","Inf","25","1","21","1800","Curve 26","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","2","4","0.511498228707313","0","0.705148127885768","127.330964149698","1.17498015220976","7.41226841844618","74.5418284428306","2.27801822161474","287.702991305777","414.998080304834","FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","72.4742884350103","5.63787178617209e-15","1800","0.36125","0.7","-0.987776593895036","5.9494422360044e-16","28.1815173398985","20.9246691091943","123.722273398047",NA,"116.145263835327",NA,"7.48454481696738",NA,NA,NA,"-0.987776593895037","-0.987776593895035",NA,NA,"72.4742884350103","72.4742884350103","FALSE","17","4","13","2.27801822161474","0.13400107185969","0.366061568400304","0.418607418583858","24.0754829670837"
"420","Inf","25","1","21","1800","Curve 27","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1","16","0","0.16833950812069","0","0.750522312507965","76.3647521974752","2.1763057248597","11.951271188017","77.7161267868942","3.50714576300578","162.455039020852",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","55.4953781455006","2.23244487044299","1800","0.36125","0.7","1.39238161716301","0.135036390761815","53.7210812253597","7.47995861895514","69.8421235142696",NA,"67.4967990087924",NA,NA,NA,NA,NA,"1.12771029126985","1.65705294305617",NA,NA,"51.1197861994323","59.8709700915688","FALSE","17","4","13","3.50714576300578","0.206302691941517","0.454205561328257","0.519403930778481","31.4109263535916"
"420","Inf","25","1","21","1800","Curve 28","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.13325234301295","0","0.408967788793379","177.186014378048","0.935928632642608","13.9462257675081","38.037844683975","0.0631694007724471","1328.99999982962",NA,"FALSE","FALSE","36.9443833189131","614.82560031725","TRUE","TRUE","bilinear",NA,NA,"TRUE","0","37.7993960467128","2.47411849069842e-15","1800","0.36125","0.7","0.649251715717335","7.11133186262484e-16","48.335388077055","24.2271406299905","115.723115303849",NA,"109.121616858988",NA,NA,NA,NA,NA,"0.649251715717333","0.649251715717336",NA,NA,"37.7993960467128","37.7993960467128","FALSE","17","4","13","0.0631694007724471","0.0037158471042616","0.0609577485169982","0.0697078523181114","-36.8736161411522"
