"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","Ci","Ameas","Amodel","Ac","Aj","Ap","Rd","VPD","Tleaf","Cc","PPFD","Patm","Ci_original","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","132","4.35687848968264","4.35651010586314","4.35687848968264","14.0012143274106",NA,"1.60415510795857","1.5","25","132.004360870977","1800","100","132","0.000368383819504103","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","182","6.92162747928138","6.92094414174794","6.92162747928138","17.5565837285302",NA,"1.60415510795857","1.5","25","182.006927872014","1800","100","182","0.000683337533435413","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","240","9.52085641627947","9.51970449555668","9.52085641627947","20.2617850945552",NA,"1.60415510795857","1.5","25","240.009529233729","1800","100","240","0.00115192072279235","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","388","14.790923234438","14.7880333272496","14.790923234438","24.0860427154187",NA,"1.60415510795857","1.5","25","388.014802836163","1800","100","388","0.00288990718849824","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","473","17.1693598207358","17.1650540221036","17.1693598207358","25.3466538008285",NA,"1.60415510795857","1.5","25","473.017182236258","1800","100","473","0.00430579863224523","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","659","21.2666906809419","21.2577216278286","21.2666906809419","27.0851529216276",NA,"1.60415510795857","1.5","25","659.021279000629","1800","100","659","0.00896905311329022","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","853","24.4338844733756","24.4157782681367","24.4338844733756","28.1550318774134",NA,"1.60415510795857","1.5","25","853.024440218487","1800","100","853","0.0181062052388477","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","1044","26.8283882065958","26.7891849227873","26.8283882065958","28.8455987733218",NA,"1.60415510795857","1.5","25","1044.02681600092","1800","100","1044","0.039203283808483","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","1329","29.5264020374838","29.2181786994103","29.5264020374838","29.5264020374838",NA,"1.60415510795857","1.5","25","1329.02924742613","1800","100","1329","0.308223338073489","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","25","-1.46582208618282","-1.46588766643943","-1.46582208618282","-0.810085530193761",NA,"0.810085530193761","1.5","25","24.9985326449785","1800","100","25","6.55802566154051e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","33","-1.0239547490532","-1.02397613811856","-1.0239547490532","-0.810085530193761",NA,"0.810085530193761","1.5","25","32.9989749988607","1800","100","33","2.13890653630866e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","41","-0.592867529977303","-0.592868384723804","-0.592867529977303","4.92731214002224",NA,"0.810085530193761","1.5","25","40.9994065381534","1800","100","41","8.54746501910419e-07","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","47","-0.276391403540368","-0.2763935969527","-0.276391403540368","12.7093444940577",NA,"0.810085530193761","1.5","25","46.9997233297328","1800","100","47","2.1934123322076e-06","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","53","0.0343980383558136","0.0343944221119062","0.0343980383558132","19.7554221160643",NA,"0.810085530193761","1.5","25","53.000034428851","1800","100","53","3.61624390732285e-06","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","68","0.787476162768686","0.7874686508099","0.787476162768686","34.7635100278609",NA,"0.810085530193761","1.5","25","68.0007882569077","1800","100","68","7.51195878589961e-06","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","81","1.41388054281283","1.41386930282088","1.41388054281283","45.4191788146737",NA,"0.810085530193761","1.5","25","81.0014152845874","1800","100","81","1.12399919505179e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","107","2.5990004572548","2.59898093582422","2.5990004572548","62.1357470125121",NA,"0.810085530193761","1.5","25","107.002601582518","1800","100","107","1.95214305742653e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","132","3.66072085958707","3.66069253298269","3.66072085958707","74.2278282071589",NA,"0.810085530193761","1.5","25","132.00366435689","1800","100","132","2.8326604383011e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","182","5.58429602202522","5.58424832982553","5.58429602202522","91.3237068744703",NA,"0.810085530193761","1.5","25","182.005589838168","1800","100","182","4.76921996925839e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","240","7.53373132543177","7.53365939736286","7.53373132543177","104.331580067518",NA,"0.810085530193761","1.5","25","240.007541200598","1800","100","240","7.1928068911653e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","388","11.4863090150658","11.4861730721917","11.4863090150658","122.72039903475",NA,"0.810085530193761","1.5","25","388.011497670743","1800","100","388","0.000135942874106121","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","473","13.2701489001348","13.2699713805105","13.2701489001348","128.782006629181","16.6334915607025","0.810085530193761","1.5","25","473.013283254635","1800","100","473","0.000177519624289246","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","659","16.3431684848766","16.3428236948251","16.3431684848766","137.141523371111","16.6334915607025","0.810085530193761","1.5","25","659.016359182878","1800","100","659","0.000344790051524768","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","853","16.6334915607025","16.6334769656032","18.718580401778","142.286001694816","16.6334915607025","0.810085530193761","1.5","25","853.016650127093","1800","100","853","1.45950993015731e-05","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1044","16.6334915607025","16.6334837197433","20.5144707311113","145.60657025807","16.6334915607025","0.810085530193761","1.5","25","1044.01665013385","1800","100","1044","7.84095924544204e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0","0","0","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1329","16.6334915607025","16.6334864070065","22.5379952218346","148.880190714149","16.6334915607025","0.810085530193761","1.5","25","1329.01665013654","1800","100","1329","5.1536960619103e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","25","-4.07328045398114","-3.63756040559526","-3.63740504400074","-2.08394687001233",NA,"2.08394687001233","1.5","25","24.9963587983928","1800","100","25","-0.435720048385888","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","33","-2.8649909847781","-2.59065968050782","-2.59060900920113","-2.08394687001233",NA,"2.08394687001233","1.5","25","32.9974067470666","1800","100","33","-0.274331304270286","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","41","-1.68617982733645","-1.56977739152852","-1.56935137447112","-1.50772112768902",NA,"2.08394687001233","1.5","25","40.9984286512597","1800","100","41","-0.11640243580793","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","47","-0.820773542020219","-0.821286358821987","-0.819610611972206","-0.726145990712463",NA,"2.08394687001233","1.5","25","46.9991778915327","1800","100","47","0.00051281680176829","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","53","0.0290824627753761","-0.0889868334991457","-0.0833417636163154","-0.0184852111075746",NA,"2.08394687001233","1.5","25","52.9999109240906","1800","100","53","0.118069296274522","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","68","2.0883801088205","1.4829832261706","1.70072129850244","1.48882648226208",NA,"2.08394687001233","1.5","25","68.0014844676939","1800","100","68","0.605396882649893","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","81","3.8012874732496","2.55558879704081","3.18469073030267","2.55901038959464",NA,"2.08394687001233","1.5","25","81.002558146944","1800","100","81","1.24569867620879","FALSE","FALSE","FALSE","co-limited"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","107","7.04200655799828","4.23563687924377","5.99227283233977","4.23791038443061",NA,"2.08394687001233","1.5","25","107.004239876756","1800","100","107","2.8063696787545","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","132","7.16935331467577","5.45050094409092","8.50751805152023","5.45235792025162",NA,"2.08394687001233","1.5","25","132.005455956901","1800","100","132","1.71885237058485","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","182","7.16935331467577","7.16790168275479","13.0645212139617","7.16935331467576",NA,"2.08394687001233","1.5","25","182.00717507676","1800","100","182","0.00145163192097186","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","240","7.16935331467576","8.47456616440845","17.6827877709798","8.47577685676733",NA,"2.08394687001233","1.5","25","240.008483049214","1800","100","240","-1.30521284973268","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","388","7.16935331467576","10.3217062987111","27.0465544608281","10.3226265034021",NA,"2.08394687001233","1.5","25","388.010332038337","1800","100","388","-3.15235298403531","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","473","7.16935331467576","7.16935103819915","31.2725208572985","10.9314137160971","7.16935331467576","2.08394687001233","1.5","25","473.007176527566","1800","100","473","2.2764766161032e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","659","7.16935331467577","7.16935145366663","38.5525898867631","11.7709875119121","7.16935331467576","2.08394687001233","1.5","25","659.007176527982","1800","100","659","1.86100913346365e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","853","7.16935331467577","7.16935164157817","44.1800069114768","12.287664411673","7.16935331467576","2.08394687001233","1.5","25","853.00717652817","1800","100","853","1.67309759824263e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1044","7.16935331467577","7.16935174394889","48.4345211462089","12.6211600477223","7.16935331467576","2.08394687001233","1.5","25","1044.00717652827","1800","100","1044","1.57072687478887e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8","0","9","0","0","0","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1329","7.16935331467577","7.16935183330677","53.2283070525604","12.9499405307593","7.16935331467576","2.08394687001233","1.5","25","1329.00717652836","1800","100","1329","1.48136899724705e-06","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","25","-2.5513865114986","-2.551544462748","-2.5513865114986","-0.972031968775074",NA,"0.972031968775074","1.5","25","24.9974459014387","1800","100","25","0.000157951249399435","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","33","-1.4871402378953","-1.48719175387382","-1.48714023789531","-0.972031968775074",NA,"0.972031968775074","1.5","25","32.9985113195657","1800","100","33","5.15159785117181e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","41","-0.448858093123542","-0.448882878133252","-0.448858093123544","0.655353005789124",NA,"0.972031968775074","1.5","25","40.9995506677897","1800","100","41","2.47850097108149e-05","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0","0","0","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","47","0.313380954534582","0.313316149576928","0.313380954534581","2.86268867475854",NA,"0.972031968775074","1.5","25","47.0003136297794","1800","100","47","6.48049576543741e-05","TRUE","FALSE","FALSE","Ac"
