"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"473","473","420","Inf","25","1","21","1800","Curve 61","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","23.4459628521504","14","0","3","0","0.474974972562632","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","473","Inf","Inf","0","-53","0","0.474454595000081","0","0","36.9443833189131",NA,"1.64526875086982","9.91105318158422","62.5185186815782",NA,"1.64702841318638","9.92029767661973","62.5994313050526","23.4459953340478",NA,"32.1949768382885","Inf","23.4459953340478","27.21900550847",NA,"36.7092358671639","Inf","27.21900550847","4","8","1","1","","",NA,"-3.24818974313246e-05","TRUE","FALSE","FALSE","Ac"
"659","659","420","Inf","25","1","21","1800","Curve 61","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","28.9225522994465","14","0","3","0","0.474974972562632","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","659","Inf","Inf","0","-239","0","0.474454595000081","0","0","36.9443833189131",NA,"1.64526875086982","9.91105318158422","62.5185186815782",NA,"1.64702841318638","9.92029767661973","62.5994313050526","28.9225627731201",NA,"30.8620068004249","Inf","28.9225627731201","32.3851437902924",NA,"34.4397729580394","Inf","32.3851437902924","4","8","1","1","","",NA,"-1.04736736687983e-05","TRUE","FALSE","FALSE","Ac"
"853","853","420","Inf","25","1","21","1800","Curve 61","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","30.1642795701062","14","0","3","0","0.474974972562632","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","853","Inf","Inf","0","-433","0","0.474454595000081","0","0","36.9443833189131",NA,"1.64526875086982","9.91105318158422","62.5185186815782",NA,"1.64702841318638","9.92029767661973","62.5994313050526","33.1558919790515",NA,"30.1636959819207","Inf","30.1636959819207","36.3785145126702",NA,"33.2508561357412","Inf","33.2508561357412","4","8","1","1","","",NA,"0.000583588185513406","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 61","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","29.753601820273","14","0","3","0","0.474974972562632","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","1044","Inf","Inf","0","-624","0","0.474454595000081","0","0","36.9443833189131",NA,"1.64526875086982","9.91105318158422","62.5185186815782",NA,"1.64702841318638","9.92029767661973","62.5994313050526","36.3564295059212",NA,"29.7535021992517","Inf","29.7535021992517","39.3976354536462",NA,"32.5524761655411","Inf","32.5524761655411","4","8","1","1","","",NA,"9.96210213202176e-05","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 61","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","29.3761547202772","14","0","3","0","0.474974972562632","0","189.98258518579","1.64540192956571","9.9105278134346","62.518769919523","1329","Inf","Inf","0","-909","0","0.474454595000081","0","0","36.9443833189131",NA,"1.64526875086982","9.91105318158422","62.5185186815782",NA,"1.64702841318638","9.92029767661973","62.5994313050526","39.9626441858031",NA,"29.3764889672939","Inf","29.3764889672939","42.7994384840064",NA,"31.9105881096409","Inf","31.9105881096409","4","8","1","1","","",NA,"-0.000334247016638756","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 62","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.36234329075109","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","25","Inf","Inf","0","395","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","-2.36253240126795",NA,"-Inf","-1.6969865305549","-2.36253240126795","1.3930101139236",NA,"Inf","0","1.3930101139236","4","8","1","1","","",NA,"0.000189110516853663","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 62","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.91388136233559","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","33","Inf","Inf","0","387","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","-1.9140550684982",NA,"-Inf","-1.6969865305549","-1.9140550684982","1.81606633355884",NA,"Inf","0","1.81606633355884","4","8","1","1","","",NA,"0.00017370616261525","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 62","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.47636043843588","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","41","Inf","Inf","0","379","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","-1.47651911606013",NA,"Inf","Inf","-1.47651911606013","2.22880136489205",NA,"Inf","Inf","2.22880136489205","4","8","1","1","","",NA,"0.000158677624245929","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 62","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.15516110543847","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","47","Inf","Inf","0","373","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","-1.15530875008981",NA,"Inf","Inf","-1.15530875008981","2.53180451177534",NA,"Inf","Inf","2.53180451177534","4","8","1","1","","",NA,"0.000147644651337542","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 62","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.839733327161536","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","53","Inf","Inf","0","367","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","-0.839870137088842",NA,"Inf","Inf","-0.839870137088842","2.82936306689564",NA,"Inf","Inf","2.82936306689564","4","8","1","1","","",NA,"0.000136809927306025","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 62","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.0754159867678994","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","68","Inf","Inf","0","352","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","-0.0755265429280159",NA,"Inf","Inf","-0.0755265429280159","3.55038124957849",NA,"Inf","Inf","3.55038124957849","4","8","1","1","","",NA,"0.00011055616011646","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 62","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.560337083525485","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","81","Inf","Inf","0","339","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","0.560248365039611",NA,"Inf","Inf","0.560248365039611","4.15011842568638",NA,"Inf","Inf","4.15011842568638","4","8","1","1","","",NA,"8.87184858739953e-05","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 62","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.76314416514138","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","107","Inf","Inf","0","313","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","1.76309676223926",NA,"Inf","Inf","1.76309676223926","5.284785572788",NA,"Inf","Inf","5.284785572788","4","8","1","1","","",NA,"4.74029021162448e-05","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 62","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.8407100747672","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","132","Inf","Inf","0","288","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","2.84069968550199",NA,"Inf","Inf","2.84069968550199","6.30130655539355",NA,"Inf","Inf","6.30130655539355","4","8","1","1","","",NA,"1.03892652059123e-05","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 62","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.79299338315333","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","182","Inf","Inf","0","238","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","4.79305005345718",NA,"27.9322087610162","Inf","4.79305005345718","8.14299153191085",NA,"37.1754894188047","Inf","8.14299153191085","4","8","1","1","","",NA,"-5.66703038487049e-05","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 62","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.77152277879977","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","240","Inf","Inf","0","180","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","6.77164741020744",NA,"14.9082662925239","Inf","6.77164741020744","10.0094357349154",NA,"19.6264488649829","Inf","10.0094357349154","4","8","1","1","","",NA,"-0.000124631407678599","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 62","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.64955446427874","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","388","Inf","Inf","0","32","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","10.783352623196",NA,"9.6495621403256","Inf","9.6495621403256","13.7937448129603",NA,"12.5406365120231","Inf","12.5406365120231","4","8","1","1","","",NA,"-7.67604686480183e-06","FALSE","FALSE","TRUE","Ap"
"473","473","420","Inf","25","1","21","1800","Curve 62","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.76357124794308","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","473","Inf","Inf","0","-53","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","12.593877381466",NA,"8.76359162814246","Inf","8.76359162814246","15.5016433037476",NA,"11.3468403565651","Inf","11.3468403565651","4","8","1","1","","",NA,"-2.03801993805541e-05","FALSE","FALSE","TRUE","Ap"
"659","659","420","Inf","25","1","21","1800","Curve 62","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.84359545446077","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","659","Inf","Inf","0","-239","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","15.7128669765487",NA,"7.84362431417612","Inf","7.84362431417612","18.4438387075336",NA,"10.1072353951609","Inf","10.1072353951609","4","8","1","1","","",NA,"-2.88597153472736e-05","FALSE","FALSE","TRUE","Ap"
"853","853","420","Inf","25","1","21","1800","Curve 62","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.39781144121445","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","853","Inf","Inf","0","-433","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","18.1238132294258",NA,"7.39784268302531","Inf","7.39784268302531","20.7181249043113",NA,"9.50656935704381","Inf","9.50656935704381","4","8","1","1","","",NA,"-3.12418108565637e-05","FALSE","FALSE","TRUE","Ap"
"1044","1044","420","Inf","25","1","21","1800","Curve 62","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.14651818488589","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","1044","Inf","Inf","0","-624","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","19.9465686973415",NA,"7.14655027269682","Inf","7.14655027269682","22.4375608294527",NA,"9.16796676336753","Inf","9.16796676336753","4","8","1","1","","",NA,"-3.20878109301148e-05","FALSE","FALSE","TRUE","Ap"
"1329","1329","420","Inf","25","1","21","1800","Curve 62","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.92207956300022","11","0","6","0","0.959407169810729","0","105.377234338061","1.69500742103206","2.63406912194565","35.6040373351425","1329","Inf","Inf","0","-909","0","0.959385647404791","0","0","36.9443833189131",NA,"1.69517349367853","2.63413517475959","35.6052603089752",NA,"1.6969865305549","2.63659215376069","35.6513412955667","22.0003635586884",NA,"6.92211210357759","Inf","6.92211210357759","24.3749401047477",NA,"8.86554877117911","Inf","8.86554877117911","4","8","1","1","","",NA,"-3.25405773748955e-05","FALSE","FALSE","TRUE","Ap"
"25","25","420","Inf","25","1","21","1800","Curve 63","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.80812136279278","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","25","Inf","Inf","0","395",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","-1.80812141971098","-2.92945075683034",NA,"-1.01052426309883","-1.80812141971098","1.66939794068148","4.01637833133884",NA,"0","1.66939794068148","4","8","1","1","","",NA,"5.69182023735237e-08","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 63","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.27066144572865","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","33","Inf","Inf","0","387",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","-1.27066147718453","-1.5967820369793",NA,"-1.01052426309883","-1.27066147718453","2.17639295442357","4.90482414457287",NA,"0","2.17639295442357","4","8","1","1","","",NA,"3.14558890046612e-08","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 63","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.746313793066615","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","41","Inf","Inf","0","379",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","-0.746313799681388","-0.44970761099716",NA,"Inf","-0.746313799681388","2.67101894777982","5.66954042856096",NA,"Inf","2.67101894777982","4","8","1","1","","",NA,"6.61477306262981e-09","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 63","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.361371937503128","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","47","Inf","Inf","0","373",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","-0.361371925881174","0.310967102905444",NA,"Inf","-0.361371925881174","3.03414109913465","6.17665690449603",NA,"Inf","3.03414109913465","4","8","1","1","","",NA,"-1.16219543988549e-08","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 63","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.0166529890528941","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","53","Inf","Inf","0","367",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","0.0166530185838845","0.999704033750506",NA,"Inf","0.0166530185838845","3.39073839457771","6.63581485839273",NA,"Inf","3.39073839457771","4","8","1","1","","",NA,"-2.95309903197705e-08","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 63","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.932650330967812","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","68","Inf","Inf","0","352",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","0.932650403894431","2.4667080834845",NA,"Inf","0.932650403894431","4.25481415205686","7.6138175582154",NA,"Inf","4.25481415205686","4","8","1","1","","",NA,"-7.29266194099409e-08","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 63","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1.69456961727246","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","1.69456972629522","3.50827376158741",NA,"Inf","1.69456972629522","4.97354547836764","8.30819467695067",NA,"Inf","4.97354547836764","4","8","1","1","","",NA,"-1.0902275726643e-07","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 63","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.13607569252278","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","3.13607586983729","5.14227759925202",NA,"Inf","3.13607586983729","6.33334249620485","9.39753056872708",NA,"Inf","6.33334249620485","4","8","1","1","","",NA,"-1.77314510185766e-07","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 63","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.42748628442043","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","132","Inf","Inf","0","288",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","4.42748652291588","6.32424909265698",NA,"Inf","4.42748652291588","7.55155191052234","10.1855115643304",NA,"Inf","7.55155191052234","4","8","1","1","","",NA,"-2.38495446502895e-07","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 63","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.76720334517109","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","182","Inf","Inf","0","238",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","6.76720369451128","7.99532960511812",NA,"Inf","6.76720369451128","9.75864651554445","11.2995652393045",NA,"Inf","9.75864651554445","4","8","1","1","","",NA,"-3.4934019232935e-07","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 63","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.13837507127543","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","9.13837553295055","9.26681753647735",NA,"Inf","9.13837553295055","11.9954128374461","12.1472238602106",NA,"Inf","11.9954128374461","4","8","1","1","","",NA,"-4.61675115914773e-07","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 63","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.0642799449084","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","13.9460451645233","11.0642798150365",NA,"Inf","11.0642798150365","16.5305685542961","13.3455320459167",NA,"Inf","13.3455320459167","4","8","1","1","","",NA,"1.29871907006418e-07","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 63","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.6567873331076","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","16.1157970369599","11.6567871978017",NA,"Inf","11.6567871978017","18.5773320306807","13.7405369677602",NA,"Inf","13.7405369677602","4","8","1","1","","",NA,"1.35305892712267e-07","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 63","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.4739097472868","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","19.8536269026544","12.4739096044869",NA,"Inf","12.4739096044869","22.1032898820048","14.2852852388837",NA,"Inf","14.2852852388837","4","8","1","1","","",NA,"1.42799866154064e-07","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 63","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","12.976769981596","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","22.7429301958732","12.9767698341843",NA,"Inf","12.9767698341843","24.8288183296965","14.6205253920153",NA,"Inf","14.6205253920153","4","8","1","1","","",NA,"1.47411677531295e-07","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 63","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.3013474762786","11","6","0","0","0.0901355279691052","0","63.4832221706631","1.00944461387815","11.182317646388","42.6697156231385","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"36.9443833189131","63.4832215884476","1.00944463298953",NA,"42.6697176446281","63.5479519259182","1.01052426309883",NA,"42.7249415825964","24.9273394791151","13.3013473258902",NA,"Inf","13.3013473258902","26.8894083885009","14.8369103864859",NA,"Inf","14.8369103864859","4","8","1","1","","",NA,"1.50388432373916e-07","FALSE","TRUE","FALSE","Aj"
