"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","A","pCi","Cc","Ac","Aj","Ap","Limiting process","residual","res^2","Ci","A_fit","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","4.59532948660657","13.2","13.2","4.56740921424521","16.1054593022274",NA,"1","0.0279202723613583","0.000779541608732428","132","4.56740921424521","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","7.14511591747044","18.2","18.2","7.11231955992275","19.1343098294676",NA,"1","0.0327963575476895","0.00107560106839589","182","7.11231955992275","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","9.72918114223278","24","24","9.69144314643239","21.4812448430769","41.5862025192864","1","0.0377379958003878","0.00142415632703009","240","9.69144314643239","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","14.9685027745571","38.8","38.8","14.920745359762","24.8633423568906","34.9207196987215","1","0.0477574147950754","0.00228077066790889","388","14.920745359762","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","17.333063735106","47.3","47.3","17.280784451133","25.9950936863799","33.3836407069731","1","0.052279283972954","0.00273312353272477","473","17.280784451133","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","21.4064910656096","65.9","65.9","21.3464219611155","27.5699040570429","31.6044969568286","1","0.0600691044941648","0.00360829731473089","659","21.3464219611155","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","24.5552076802235","85.3","85.3","24.4891171261465","28.5472268146474","30.6654239404839","1","0.0660905540770145","0.00436796133820677","853","24.4891171261465","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","26.9357420531303","104.4","104.4","26.8650990831134","29.1813961134478","30.1115328089539","1","0.0706429700169373","0.0049904292128139","1044","26.8650990831134","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0.102921696189342","0","0.356153268003836","145.547406748333","1.60244125088677","16.4606548431143","46.7736513387645","29.6180158679092","132.9","132.9","29.5422434503999","29.8091861697357","29.6009550373653","1","0.0757724175093202","0.00574145925520673","1329","29.5422434503999","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-0.814452844448616","2.5","2.5","-0.821452516143597","0.27608250471255",NA,"1","0.0069996716949815","4.89954038375252e-05","25","-0.821452516143597","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","-0.380629267755944","3.3","3.3","-0.388844961422155","1.5784353113019",NA,"1","0.00821569366621117","6.74976224170223e-05","33","-0.388844961422155","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.042610432333367","4.1","4.1","0.0332083836554509","2.72735054720979",NA,"1","0.00940204867791616","8.83985193419051e-05","41","0.0332083836554509","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.353325422041779","4.7","4.7","0.343052428872657","3.50396536778174",NA,"1","0.0102729931691223","0.000105534388652834","47","0.343052428872657","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","0.658457247710464","5.3","5.3","0.647328959845366","4.21752849868498",NA,"1","0.011128287865098","0.000123838790808488","53","0.647328959845366","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","1.39782632528038","6.8","6.8","1.38462556120265","5.77133294482411",NA,"1","0.0132007640777261","0.000174260172235783","68","1.38462556120265","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","2.0128276294546","8.1","8.1","1.99790299618583","6.90348960561631",NA,"1","0.0149246332687745","0.00022274467820741","81","1.99790299618583","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","3.17637360104134","10.7","10.7","3.15818750956236","8.73021188178067",NA,"1","0.0181860914789786","0.00033073392328178","107","3.15818750956236","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","4.2187664273123","13.2","13.2","4.19765847393485","10.091712945285",NA,"1","0.0211079533774514","0.000445545695784663","132","4.19765847393485","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","6.1073247951405","18.2","18.2","6.08092314959736","12.0769217084252",NA,"1","0.0264016455431415","0.000697046887385684","182","6.08092314959736","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","8.02127254549596","24","24","7.98950604050013","13.6369234603626","26.1037288455404","1","0.0317665049958276","0.00100911083964994","240","7.98950604050013","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","11.9018974443888","38.8","38.8","11.8592534182238","15.9191629837988","21.3298973412775","1","0.0426440261649823","0.0018185129675597","388","11.8592534182238","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","13.6532642781873","47.3","47.3","13.6057111123075","16.6920417005503","20.2736218580034","1","0.0475531658798367","0.00226130358519527","473","13.6057111123075","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","16.6703425627229","65.9","65.9","16.6143324256685","17.7752655890542","19.0708443129712","1","0.0560101370543471","0.00313713545284675","659","16.6143324256685","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","18.4446488936721","85.3","85.3","18.9399651540397","18.4521076559102","18.4443980139989","3","0.000250879673249216","6.29406104496333e-08","853","18.4443980139989","FALSE","TRUE","TRUE","co-limited"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","18.077045333933","104.4","104.4","20.6982207629916","18.8931991666755","18.0775830743378","3","-0.000537740404812581","2.89164742967999e-07","1044","18.0775830743378","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","14","0","3","0.32115387180562","0","0.535430860961787","125.950158981257","0.809220046047121","5.80910727549344","35.0804832506692","17.7414840550369","132.9","132.9","22.6793402264426","19.3313349552498","17.7411969593959","3","0.000287095641009927","8.24239070869008e-08","1329","17.7411969593959","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-2.19456233919589","2.5","2.5","-2.21689028628453","14.7429977773082",NA,"1","0.0223279470886379","0.000498537221193016","25","-2.21689028628453","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","-1.00947316481127","3.3","3.3","-1.03697961840355","14.7429977773082",NA,"1","0.0275064535922709","0.000756604989223752","33","-1.03697961840355","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","0.146703709137096","4.1","4.1","0.11414508766539","14.7429977773082",NA,"1","0.032558621471706","0.00106006383213783","41","0.11414508766539","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","0.995493379421255","4.7","4.7","0.959225785728057","14.7429977773082",NA,"1","0.0362675936931978","0.00131533835229488","47","0.959225785728057","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","1.82903134920371","5.3","5.3","1.78912142893219","14.7429977773082",NA,"1","0.039909920271521","0.00159280173607916","53","1.78912142893219","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","3.84878854262977","6.8","6.8","3.80005285127875","14.7429977773082",NA,"1","0.0487356913510242","0.00237516761146229","68","3.80005285127875","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","5.52880647380277","8.1","8.1","5.47272957643042","14.7429977773082",NA,"1","0.0560768973723507","0.00314461841890915","81","5.47272957643042","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","8.70730070258258","10.7","10.7","8.63733467906574","14.7429977773082",NA,"1","0.0699660235168391","0.00489524444675888","107","8.63733467906574","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","11.5548371672617","13.2","13.2","11.4724282099806","14.7429977773082",NA,"1","0.0824089572811513","0.00679123624016662","132","11.4724282099806","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","14.7429977837494","18.2","18.2","16.6089175223053","14.7429977773082",NA,"2","6.44128839155655e-09","4.14901961432012e-17","182","14.7429977773082","FALSE","TRUE","FALSE","Aj"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","12.1628806694113","24","24","21.8144607194447","14.7429977773082","9.00113313102043","3","3.16174753839092","9.99664749652102","240","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","9.60598795441492","38.8","38.8","32.3689602032104","14.7429977773082","9.00113313102043","3","0.60485482339449","0.36584935738358","388","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","9.05226528961547","47.3","47.3","37.1323168338615","14.7429977773082","9.00113313102043","3","0.0511321585950402","0.00261449764258834","473","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","8.4269132241456","65.9","65.9","45.3381476024309","14.7429977773082","9.00113313102043","3","-0.574219906874829","0.329728501451337","659","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","8.10336685580104","85.3","85.3","51.6811687444109","14.7429977773082","9.00113313102043","3","-0.897766275219389","0.805984284921296","853","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.91459521609241","104.4","104.4","56.4767034668679","14.7429977773082","9.00113313102043","3","-1.08653791492802","1.18056464057612","1044","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9","1","7","0.338741532058466","0","0.508650917810155","124.681234126352","2.27772794398945","3.14690385617316","95.9278383455239","7.74192270792233","132.9","132.9","61.8800857327593","14.7429977773082","9.00113313102043","3","-1.2592104230981","1.5856108896389","1329","9.00113313102043","FALSE","FALSE","TRUE","Ap"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","-0.5896396296185","2.5","2.5","-0.59897255031379","-0.254193614028044",NA,"1","0.00933292069529035","8.71034087045789e-05","25","-0.59897255031379","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","0.450381026708546","3.3","3.3","0.437690940060009","2.18547389095244",NA,"1","0.0126900866485371","0.00016103829914738","33","0.437690940060009","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","1.46502858004421","4.1","4.1","1.44906323131325","4.3761944191472",NA,"1","0.015965348730959","0.000254892360101134","41","1.44906323131325","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","2.20991665180551","4.7","4.7","2.19154681922293","5.87794069737594",NA,"1","0.0183698325825845","0.000337450749112184","47","2.19154681922293","TRUE","FALSE","FALSE","Ac"
"420","Inf","25","1","21","1800","Curve 4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","4","0","0.401586077315712","0","0.837078613257036","184.216428957321","0.970993463299237","17.5572359490581","84.4920419288101","2.94142000627402","5.3","5.3","2.9206888954405","7.27292723846281",NA,"1","0.0207311108335193","0.000429778956391662","53","2.9206888954405","TRUE","FALSE","FALSE","Ac"
